Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,MIL,DET,1,MIL,MIL,1539.62,1546.89,1401.61,1394.34,25112,7656,910,
Eastern,1,1,8,MIL,DET,2,MIL,MIL,1546.89,1553.71,1394.34,1387.52,25730,7038,746,
Eastern,1,1,8,MIL,DET,3,DET,MIL,1553.71,1564.26,1387.52,1376.97,21030,11738,900,
Eastern,1,1,8,MIL,DET,4,DET,MIL,1564.26,1574,1376.97,1367.23,22060,10708,874,
Eastern,1,2,7,TOR,ORL,1,TOR,TOR,1518.32,1528.14,1453.1,1443.29,22352,10416,854,
Eastern,1,2,7,TOR,ORL,2,TOR,TOR,1528.14,1537.22,1443.29,1434.2,23075,9693,866,
Eastern,1,2,7,TOR,ORL,3,ORL,TOR,1537.22,1550.38,1434.2,1421.05,18390,14378,1059,
Eastern,1,2,7,TOR,ORL,4,ORL,TOR,1550.38,1562.42,1421.05,1409,19383,13385,1033,
Eastern,1,3,6,PHI,BKN,1,PHI,PHI,1464.94,1476,1431.46,1420.4,21042,11726,973,
Eastern,1,3,6,PHI,BKN,2,PHI,PHI,1476,1486.18,1420.4,1410.21,22005,10763,950,
Eastern,1,3,6,PHI,BKN,3,BKN,PHI,1486.18,1500.49,1410.21,1395.9,17077,15691,1055,
Eastern,1,3,6,PHI,BKN,4,BKN,PHI,1500.49,1513.58,1395.9,1382.82,18390,14378,975,
Eastern,1,4,5,BOS,IND,1,BOS,BOS,1462.37,1473.12,1421.1,1410.35,21364,11404,910,
Eastern,1,4,5,BOS,IND,2,BOS,BOS,1473.12,1483.03,1410.35,1400.44,22005,10763,873,
Eastern,1,4,5,BOS,IND,3,IND,BOS,1483.03,1497.05,1400.44,1386.41,17425,15343,1052,
Eastern,1,4,5,BOS,IND,4,IND,BOS,1497.05,1509.88,1386.41,1373.59,18717,14051,1050,
Eastern,2,1,4,MIL,BOS,1,MIL,MIL,1574,1583.86,1509.88,1500.02,22352,10416,926,
Eastern,2,1,4,MIL,BOS,2,MIL,MIL,1583.86,1592.98,1500.02,1490.9,23075,9693,926,
Eastern,2,1,4,MIL,BOS,3,BOS,MIL,1592.98,1606.17,1490.9,1477.71,18390,14378,1085,
Eastern,2,1,4,MIL,BOS,4,BOS,MIL,1606.17,1618.25,1477.71,1465.63,19383,13385,982,
Eastern,2,2,3,TOR,PHI,1,TOR,TOR,1562.42,1572.87,1513.58,1503.13,21650,11118,953,
Eastern,2,2,3,TOR,PHI,2,TOR,TOR,1572.87,1582.52,1503.13,1493.48,22352,10416,926,
Eastern,2,2,3,TOR,PHI,3,PHI,TOR,1582.52,1596.27,1493.48,1479.73,17773,14995,1095,
Eastern,2,2,3,TOR,PHI,4,PHI,TOR,1596.27,1608.85,1479.73,1467.15,19068,13700,962,
Eastern,3,1,2,MIL,TOR,1,MIL,MIL,1618.25,1630.3,1608.85,1596.8,19678,13090,1047,
Eastern,3,1,2,MIL,TOR,2,MIL,MIL,1630.3,1641.35,1596.8,1585.75,21042,11726,997,
Eastern,3,1,2,MIL,TOR,3,TOR,TOR,1585.75,1600.56,1641.35,1626.54,16725,16043,1050,
