Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,MIL,DET,1,MIL,MIL,1539.62,1547.54,1401.61,1393.69,5,3,148,
Eastern,1,1,8,MIL,DET,2,MIL,MIL,1547.54,1554.94,1393.69,1386.29,5,3,7,
Eastern,1,1,8,MIL,DET,3,DET,MIL,1554.94,1564.63,1386.29,1376.6,8,0,6,
Eastern,1,1,8,MIL,DET,4,DET,MIL,1564.63,1573.6,1376.6,1367.63,8,0,6,
Eastern,1,2,7,TOR,ORL,1,TOR,TOR,1518.32,1528.91,1453.1,1442.51,5,3,5,
Eastern,1,2,7,TOR,ORL,2,TOR,TOR,1528.91,1538.69,1442.51,1432.74,5,3,5,
Eastern,1,2,7,TOR,ORL,3,ORL,TOR,1538.69,1550.87,1432.74,1420.55,7,1,5,
Eastern,1,2,7,TOR,ORL,4,ORL,TOR,1550.87,1562.06,1420.55,1409.37,8,0,6,
Eastern,1,3,6,PHI,BKN,1,PHI,BKN,1431.46,1449.58,1464.94,1446.81,4,4,5,
Eastern,1,3,6,PHI,BKN,2,PHI,BKN,1449.58,1466.18,1446.81,1430.21,4,4,126,
Eastern,1,3,6,PHI,BKN,3,BKN,PHI,1430.21,1448.44,1466.18,1447.96,4,4,6,
Eastern,1,3,6,PHI,BKN,4,BKN,PHI,1448.44,1465.14,1447.96,1431.26,4,4,6,
Eastern,1,3,6,PHI,BKN,5,PHI,BKN,1431.26,1449.4,1465.14,1446.99,4,4,5,
Eastern,1,3,6,PHI,BKN,6,BKN,PHI,1446.99,1463.82,1449.4,1432.58,4,4,5,
Eastern,1,3,6,PHI,BKN,7,PHI,BKN,1432.58,1450.61,1463.82,1445.78,4,4,5,
Eastern,1,4,5,BOS,IND,1,BOS,BOS,1462.37,1473.92,1421.1,1409.54,5,3,6,
Eastern,1,4,5,BOS,IND,2,BOS,BOS,1473.92,1484.55,1409.54,1398.92,5,3,6,
Eastern,1,4,5,BOS,IND,3,IND,BOS,1484.55,1497.59,1398.92,1385.88,5,3,5,
Eastern,1,4,5,BOS,IND,4,IND,BOS,1497.59,1509.54,1385.88,1373.93,7,1,6,
Eastern,2,1,4,MIL,BOS,1,MIL,MIL,1573.6,1584.24,1509.54,1498.9,5,3,5,
Eastern,2,1,4,MIL,BOS,2,MIL,MIL,1584.24,1594.05,1498.9,1489.09,5,3,6,
Eastern,2,1,4,MIL,BOS,3,BOS,MIL,1594.05,1606.28,1489.09,1476.86,7,1,5,
Eastern,2,1,4,MIL,BOS,4,BOS,MIL,1606.28,1617.5,1476.86,1465.64,8,0,6,
Eastern,2,2,6,TOR,BKN,1,TOR,TOR,1562.06,1570.9,1450.61,1441.76,5,3,6,
Eastern,2,2,6,TOR,BKN,2,TOR,TOR,1570.9,1579.13,1441.76,1433.54,5,3,5,
Eastern,2,2,6,TOR,BKN,3,BKN,TOR,1579.13,1589.71,1433.54,1422.96,8,0,5,
Eastern,2,2,6,TOR,BKN,4,BKN,TOR,1589.71,1599.46,1422.96,1413.2,8,0,6,
Eastern,3,1,2,MIL,TOR,1,MIL,TOR,1599.46,1616.95,1617.5,1600.02,4,4,5,
Eastern,3,1,2,MIL,TOR,2,MIL,TOR,1616.95,1632.94,1600.02,1584.02,4,4,6,
Eastern,3,1,2,MIL,TOR,3,TOR,TOR,1632.94,1644.18,1584.02,1572.78,5,3,5,
Eastern,3,1,2,MIL,TOR,4,TOR,TOR,1644.18,1654.53,1572.78,1562.43,5,3,5,
Western,1,1,8,GSW,LAC,1,GSW,GSW,1530.88,1541.4,1463.92,1453.39,5,3,6,
Western,1,1,8,GSW,LAC,2,GSW,GSW,1541.4,1551.11,1453.39,1443.68,5,3,6,
Western,1,1,8,GSW,LAC,3,LAC,GSW,1551.11,1563.24,1443.68,1431.56,7,1,5,
Western,1,1,8,GSW,LAC,4,LAC,GSW,1563.24,1574.37,1431.56,1420.43,8,0,6,
Western,1,2,7,DEN,SAS,1,DEN,SAS,1474.15,1491.9,1498.56,1480.81,4,4,6,
Western,1,2,7,DEN,SAS,2,DEN,SAS,1491.9,1508.15,1480.81,1464.57,4,4,6,
Western,1,2,7,DEN,SAS,3,SAS,SAS,1508.15,1519.61,1464.57,1453.11,5,3,5,
Western,1,2,7,DEN,SAS,4,SAS,SAS,1519.61,1530.15,1453.11,1442.57,5,3,6,
Western,1,3,6,POR,OKC,1,POR,POR,1529.56,1540.27,1467.18,1456.48,5,3,6,
Western,1,3,6,POR,OKC,2,POR,POR,1540.27,1550.14,1456.48,1446.6,5,3,6,
Western,1,3,6,POR,OKC,3,OKC,POR,1550.14,1562.43,1446.6,1434.32,7,1,5,
