Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,MIL,DET,1,MIL,MIL,1539.62,1544.68,1401.61,1396.55,6,2,148,
Eastern,1,1,8,MIL,DET,2,MIL,DET,1396.55,1411.71,1544.68,1529.52,4,4,115,
Eastern,1,1,8,MIL,DET,3,DET,MIL,1529.52,1537.6,1411.71,1403.64,5,3,52,
Eastern,1,1,8,MIL,DET,4,DET,MIL,1537.6,1545.23,1403.64,1396.01,4,4,127,
Eastern,1,1,8,MIL,DET,5,MIL,MIL,1545.23,1550.05,1396.01,1391.19,6,2,125,
Eastern,1,2,7,TOR,ORL,1,TOR,ORL,1453.1,1466.3,1518.32,1505.12,5,3,115,
Eastern,1,2,7,TOR,ORL,2,TOR,ORL,1466.3,1478.8,1505.12,1492.62,5,3,111,
Eastern,1,2,7,TOR,ORL,3,ORL,TOR,1492.62,1503.66,1478.8,1467.77,4,4,120,
Eastern,1,2,7,TOR,ORL,4,ORL,ORL,1467.77,1477.36,1503.66,1494.06,5,3,121,
Eastern,1,2,7,TOR,ORL,5,TOR,TOR,1494.06,1502.17,1477.36,1469.26,5,3,111,
Eastern,1,2,7,TOR,ORL,6,ORL,TOR,1502.17,1512.66,1469.26,1458.77,5,3,10305,
Eastern,1,2,7,TOR,ORL,7,TOR,ORL,1458.77,1471.67,1512.66,1499.76,4,4,53,
Eastern,1,3,6,PHI,BKN,1,PHI,BKN,1431.46,1443.82,1464.94,1452.58,4,4,59,
Eastern,1,3,6,PHI,BKN,2,PHI,BKN,1443.82,1455.49,1452.58,1440.9,4,4,58,
Eastern,1,3,6,PHI,BKN,3,BKN,BKN,1455.49,1463.65,1440.9,1432.74,5,3,56,
Eastern,1,3,6,PHI,BKN,4,BKN,PHI,1432.74,1445.03,1463.65,1451.37,4,4,88,
Eastern,1,3,6,PHI,BKN,5,PHI,PHI,1445.03,1453.78,1451.37,1442.62,5,3,30,
Eastern,1,3,6,PHI,BKN,6,BKN,PHI,1453.78,1464.89,1442.62,1431.5,4,4,55,
Eastern,1,3,6,PHI,BKN,7,PHI,BKN,1431.5,1443.86,1464.89,1452.54,5,3,88,
Eastern,1,4,5,BOS,IND,1,BOS,IND,1421.1,1433.67,1462.37,1449.8,4,4,86,
Eastern,1,4,5,BOS,IND,2,BOS,IND,1433.67,1445.55,1449.8,1437.92,4,4,34,
Eastern,1,4,5,BOS,IND,3,IND,BOS,1437.92,1449.56,1445.55,1433.9,5,3,33,
Eastern,1,4,5,BOS,IND,4,IND,BOS,1449.56,1460.55,1433.9,1422.92,4,4,33,
Eastern,1,4,5,BOS,IND,5,BOS,BOS,1460.55,1468.08,1422.92,1415.39,5,3,30,
Eastern,1,4,5,BOS,IND,6,IND,BOS,1468.08,1478,1415.39,1405.47,5,3,81,
Eastern,2,1,4,MIL,BOS,1,MIL,BOS,1478,1491.38,1550.05,1536.67,4,4,80,
Eastern,2,1,4,MIL,BOS,2,MIL,BOS,1491.38,1504.05,1536.67,1524,4,4,55,
Eastern,2,1,4,MIL,BOS,3,BOS,MIL,1524,1534.86,1504.05,1493.19,4,4,82,
Eastern,2,1,4,MIL,BOS,4,BOS,MIL,1534.86,1545.1,1493.19,1482.95,4,4,55,
Eastern,2,1,4,MIL,BOS,5,MIL,BOS,1482.95,1496.07,1545.1,1531.98,4,4,84,
Eastern,2,1,4,MIL,BOS,6,BOS,MIL,1531.98,1542.38,1496.07,1485.66,4,4,86,
Eastern,2,1,4,MIL,BOS,7,MIL,BOS,1485.66,1498.64,1542.38,1529.41,4,4,79,
Eastern,2,6,7,BKN,ORL,1,BKN,BKN,1443.86,1453.22,1471.67,1462.31,5,3,82,
Eastern,2,6,7,BKN,ORL,2,BKN,ORL,1462.31,1473.48,1453.22,1442.05,5,3,32,
Eastern,2,6,7,BKN,ORL,3,ORL,BKN,1442.05,1454.35,1473.48,1461.18,4,4,49,
Eastern,2,6,7,BKN,ORL,4,ORL,BKN,1454.35,1465.97,1461.18,1449.56,4,4,78,
Eastern,2,6,7,BKN,ORL,5,BKN,ORL,1449.56,1461.45,1465.97,1454.08,4,4,73,
Eastern,2,6,7,BKN,ORL,6,ORL,BKN,1454.08,1465.72,1461.45,1449.81,5,3,84,
Eastern,3,4,6,BOS,BKN,1,BOS,BKN,1465.72,1478.06,1498.64,1486.3,4,4,47,
