Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,CLE,DET,1,CLE,CLE,1507.19,1516.82,1437.04,1427.41,2818,1278,926,
Eastern,1,1,8,CLE,DET,2,CLE,CLE,1516.82,1525.74,1427.41,1418.49,2922,1174,470,
Eastern,1,1,8,CLE,DET,3,DET,CLE,1525.74,1538.71,1418.49,1405.51,2262,1834,325,
Eastern,1,1,8,CLE,DET,4,DET,CLE,1538.71,1550.6,1405.51,1393.63,2428,1668,430,
Eastern,1,2,7,TOR,IND,1,TOR,TOR,1530.58,1539.18,1432.31,1423.7,2967,1129,335,
Eastern,1,2,7,TOR,IND,2,TOR,TOR,1539.18,1547.19,1423.7,1415.7,3046,1050,330,
Eastern,1,2,7,TOR,IND,3,IND,TOR,1547.19,1559.14,1415.7,1403.74,2472,1624,333,
Eastern,1,2,7,TOR,IND,4,IND,TOR,1559.14,1570.13,1403.74,1392.76,2585,1511,336,
Eastern,1,3,6,MIA,CHA,1,MIA,MIA,1466.1,1479.17,1481.04,1467.98,2345,1751,346,
Eastern,1,3,6,MIA,CHA,2,MIA,MIA,1479.17,1491.14,1467.98,1456.01,2537,1559,346,
Eastern,1,3,6,MIA,CHA,3,CHA,CHA,1456.01,1469.94,1491.14,1477.21,2233,1863,338,
Eastern,1,3,6,MIA,CHA,4,CHA,CHA,1469.94,1482.68,1477.21,1464.47,2366,1730,366,
Eastern,1,3,6,MIA,CHA,5,MIA,MIA,1464.47,1477.67,1482.68,1469.47,2313,1783,385,
Eastern,1,3,6,MIA,CHA,6,CHA,CHA,1469.47,1482.25,1477.67,1464.89,2405,1691,371,
Eastern,1,3,6,MIA,CHA,7,MIA,MIA,1464.89,1478.06,1482.25,1469.09,2337,1759,327,
Eastern,1,4,5,ATL,BOS,1,ATL,ATL,1472.72,1485.1,1471.27,1458.9,2456,1640,1967,
Eastern,1,4,5,ATL,BOS,2,ATL,ATL,1485.1,1496.45,1458.9,1447.55,2587,1509,642,
Eastern,1,4,5,ATL,BOS,3,BOS,BOS,1447.55,1462.07,1496.45,1481.93,2151,1945,340,
Eastern,1,4,5,ATL,BOS,4,BOS,BOS,1462.07,1475.34,1481.93,1468.65,2314,1782,1847,
Eastern,1,4,5,ATL,BOS,5,ATL,ATL,1468.65,1481.37,1475.34,1462.63,2378,1718,238,
Eastern,1,4,5,ATL,BOS,6,BOS,BOS,1462.63,1475.85,1481.37,1468.14,2284,1812,277,
Eastern,1,4,5,ATL,BOS,7,ATL,ATL,1468.14,1480.9,1475.85,1463.09,2362,1734,253,
Eastern,2,1,4,CLE,ATL,1,CLE,CLE,1550.6,1560.24,1480.9,1471.25,2763,1333,239,
Eastern,2,1,4,CLE,ATL,2,CLE,CLE,1560.24,1569.18,1471.25,1462.32,2894,1202,220,
Eastern,2,1,4,CLE,ATL,3,ATL,CLE,1569.18,1582.17,1462.32,1449.33,2270,1826,230,
Eastern,2,1,4,CLE,ATL,4,ATL,CLE,1582.17,1594.07,1449.33,1437.43,2475,1621,273,
Eastern,2,2,3,TOR,MIA,1,TOR,TOR,1570.13,1578.95,1478.06,1469.24,2939,1157,233,
Eastern,2,2,3,TOR,MIA,2,TOR,TOR,1578.95,1587.16,1469.24,1461.03,3033,1063,236,
Eastern,2,2,3,TOR,MIA,3,MIA,TOR,1587.16,1599.33,1461.03,1448.85,2429,1667,261,
Eastern,2,2,3,TOR,MIA,4,MIA,TOR,1599.33,1610.51,1448.85,1437.67,2578,1518,439,
Eastern,3,1,2,CLE,TOR,1,CLE,CLE,1594.07,1607.2,1610.51,1597.38,2309,1787,244,
Eastern,3,1,2,CLE,TOR,2,CLE,CLE,1607.2,1619.22,1597.38,1585.36,2459,1637,224,
Eastern,3,1,2,CLE,TOR,3,TOR,TOR,1585.36,1599.23,1619.22,1605.35,2246,1850,219,
Eastern,3,1,2,CLE,TOR,4,TOR,TOR,1599.23,1611.92,1605.35,1592.66,2383,1713,265,
Eastern,3,1,2,CLE,TOR,5,CLE,CLE,1592.66,1605.91,1611.92,1598.68,2321,1775,259,
Eastern,3,1,2,CLE,TOR,6,TOR,TOR,1598.68,1611.41,1605.91,1593.17,2392,1704,240,
Eastern,3,1,2,CLE,TOR,7,CLE,CLE,1593.17,1606.37,1611.41,1598.21,2304,1792,239,
Western,1,1,8,GSW,HOU,1,GSW,GSW,1668.42,1672.59,1412,1407.82,3589,507,361,
Western,1,1,8,GSW,HOU,2,GSW,GSW,1672.59,1676.6,1407.82,1403.81,3571,525,323,
Western,1,1,8,GSW,HOU,3,HOU,GSW,1676.6,1683.41,1403.81,1397,3203,893,312,
