Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,CLE,DET,1,CLE,CLE,1507.19,1517.2,1437.04,1427.03,175319,86825,9072,
Eastern,1,1,8,CLE,DET,2,CLE,CLE,1517.2,1526.46,1427.03,1417.77,183411,78733,2749,
Eastern,1,1,8,CLE,DET,3,DET,CLE,1526.46,1538.95,1417.77,1405.28,152358,109786,5203,
Eastern,1,1,8,CLE,DET,4,DET,CLE,1538.95,1550.4,1405.28,1393.82,160214,101930,3116,
Eastern,1,2,7,TOR,IND,1,TOR,TOR,1530.58,1539.54,1432.31,1423.35,186022,76122,3808,
Eastern,1,2,7,TOR,IND,2,TOR,TOR,1539.54,1547.86,1423.35,1415.02,191384,70760,2649,
Eastern,1,2,7,TOR,IND,3,IND,TOR,1547.86,1559.35,1415.02,1403.53,160379,101765,3105,
Eastern,1,2,7,TOR,IND,4,IND,TOR,1559.35,1569.92,1403.53,1392.96,167792,94352,2988,
Eastern,1,3,6,MIA,CHA,1,MIA,MIA,1466.1,1479.59,1481.04,1467.55,146629,115515,3171,
Eastern,1,3,6,MIA,CHA,2,MIA,MIA,1479.59,1491.94,1467.55,1455.2,154432,107712,3205,
Eastern,1,3,6,MIA,CHA,3,CHA,CHA,1455.2,1469.63,1491.94,1477.52,135950,126194,3390,
Eastern,1,3,6,MIA,CHA,4,CHA,CHA,1469.63,1482.82,1477.52,1464.33,149131,113013,3472,
Eastern,1,3,6,MIA,CHA,5,MIA,MIA,1464.33,1477.97,1482.82,1469.18,144090,118054,3647,
Eastern,1,3,6,MIA,CHA,6,CHA,CHA,1469.18,1482.41,1477.97,1464.74,146484,115660,3217,
Eastern,1,3,6,MIA,CHA,7,MIA,MIA,1464.74,1478.35,1482.41,1468.8,144090,118054,3202,
Eastern,1,4,5,ATL,BOS,1,ATL,ATL,1472.72,1485.52,1471.27,1458.48,151972,110172,3193,
Eastern,1,4,5,ATL,BOS,2,ATL,ATL,1485.52,1497.24,1458.48,1446.75,159727,102417,3141,
Eastern,1,4,5,ATL,BOS,3,BOS,ATL,1497.24,1512.22,1446.75,1431.77,131223,130921,8403,
Eastern,1,4,5,ATL,BOS,4,BOS,ATL,1512.22,1525.91,1431.77,1418.08,141655,120489,3832,
Eastern,2,1,4,CLE,ATL,1,CLE,CLE,1550.4,1562.24,1525.91,1514.08,160039,102105,1972,
Eastern,2,1,4,CLE,ATL,2,CLE,CLE,1562.24,1573.11,1514.08,1503.21,167835,94309,2060,
Eastern,2,1,4,CLE,ATL,3,ATL,CLE,1573.11,1587.25,1503.21,1489.07,136683,125461,2176,
Eastern,2,1,4,CLE,ATL,4,ATL,CLE,1587.25,1600.18,1489.07,1476.13,146794,115350,2102,
Eastern,2,2,3,TOR,MIA,1,TOR,TOR,1569.92,1579.13,1478.35,1469.14,183578,78566,1899,
Eastern,2,2,3,TOR,MIA,2,TOR,TOR,1579.13,1587.67,1469.14,1460.6,188699,73445,1836,
Eastern,2,2,3,TOR,MIA,3,MIA,TOR,1587.67,1599.4,1460.6,1448.87,157496,104648,2014,
