Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,CLE,DET,1,CLE,CLE,1507.19,1520.54,1437.04,1423.69,175279,86865,20736,
Eastern,1,1,8,CLE,DET,2,CLE,CLE,1520.54,1532.55,1423.69,1411.67,183474,78670,2001,
Eastern,1,1,8,CLE,DET,3,DET,CLE,1532.55,1548.53,1411.67,1395.7,157229,104915,2225,
Eastern,1,1,8,CLE,DET,4,DET,CLE,1548.53,1562.78,1395.7,1381.45,167702,94442,2141,
Eastern,1,2,7,TOR,IND,1,TOR,TOR,1530.58,1542.52,1432.31,1420.36,185980,76164,1953,
Eastern,1,2,7,TOR,IND,2,TOR,TOR,1542.52,1553.35,1420.36,1409.53,191256,70888,1855,
Eastern,1,2,7,TOR,IND,3,IND,TOR,1553.35,1568.08,1409.53,1394.8,165339,96805,2157,
Eastern,1,2,7,TOR,IND,4,IND,TOR,1568.08,1581.27,1394.8,1381.62,175671,86473,2131,
Eastern,1,3,6,MIA,CHA,1,MIA,MIA,1466.1,1484.09,1481.04,1463.05,146784,115360,2276,
Eastern,1,3,6,MIA,CHA,2,MIA,MIA,1484.09,1500.06,1463.05,1447.09,159652,102492,2200,
Eastern,1,3,6,MIA,CHA,3,CHA,CHA,1447.09,1467.26,1500.06,1479.89,131262,130882,2259,
Eastern,1,3,6,MIA,CHA,4,CHA,CHA,1467.26,1485.12,1479.89,1462.03,147191,114953,2278,
Eastern,1,3,6,MIA,CHA,5,MIA,MIA,1462.03,1480.48,1485.12,1466.66,141460,120684,3106,
Eastern,1,3,6,MIA,CHA,6,CHA,CHA,1466.66,1484.59,1480.48,1462.56,146706,115438,3688,
Eastern,1,3,6,MIA,CHA,7,MIA,MIA,1462.56,1480.95,1484.59,1466.19,144169,117975,2265,
Eastern,1,4,5,ATL,BOS,1,ATL,ATL,1472.72,1489.78,1471.27,1454.21,152009,110135,3327,
Eastern,1,4,5,ATL,BOS,2,ATL,ATL,1489.78,1504.95,1454.21,1439.04,165019,97125,2380,
Eastern,1,4,5,ATL,BOS,3,BOS,ATL,1504.95,1524.04,1439.04,1419.96,136099,126045,2281,
Eastern,1,4,5,ATL,BOS,4,BOS,ATL,1524.04,1540.95,1419.96,1403.05,149461,112683,2959,
Eastern,2,1,4,CLE,ATL,1,CLE,CLE,1562.78,1578.7,1540.95,1525.03,159986,102158,2151,
Eastern,2,1,4,CLE,ATL,2,CLE,CLE,1578.7,1592.9,1525.03,1510.82,170135,92009,2102,
Eastern,2,1,4,CLE,ATL,3,ATL,CLE,1592.9,1611.06,1510.82,1492.66,141615,120529,2270,
Eastern,2,1,4,CLE,ATL,4,ATL,CLE,1611.06,1627.17,1492.66,1476.55,154531,107613,9626,
Eastern,2,2,3,TOR,MIA,1,TOR,TOR,1581.27,1593.12,1480.95,1469.1,186012,76132,1950,
Eastern,2,2,3,TOR,MIA,2,TOR,TOR,1593.12,1603.86,1469.1,1458.36,193828,68316,1882,
Eastern,2,2,3,TOR,MIA,3,MIA,TOR,1603.86,1618.5,1458.36,1443.72,164831,97313,2117,
Eastern,2,2,3,TOR,MIA,4,MIA,TOR,1618.5,1631.61,1443.72,1430.61,175985,86159,2099,
Eastern,3,1,2,CLE,TOR,1,CLE,CLE,1627.17,1644.57,1631.61,1614.22,149352,112792,2282,
Eastern,3,1,2,CLE,TOR,2,CLE,CLE,1644.57,1660.02,1614.22,1598.76,162432,99712,2179,
Eastern,3,1,2,CLE,TOR,3,TOR,CLE,1660.02,1679.37,1598.76,1579.41,133624,128520,2291,
Eastern,3,1,2,CLE,TOR,4,TOR,CLE,1679.37,1696.52,1579.41,1562.27,149418,112726,2256,
Western,1,1,8,GSW,HOU,1,GSW,GSW,1668.42,1674.27,1412,1406.15,225287,36857,1506,
Western,1,1,8,GSW,HOU,2,GSW,GSW,1674.27,1679.79,1406.15,1400.62,228088,34056,1647,
Western,1,1,8,GSW,HOU,3,HOU,GSW,1679.79,1688.23,1400.62,1392.18,204751,57393,1823,
Western,1,1,8,GSW,HOU,4,HOU,GSW,1688.23,1696.04,1392.18,1384.38,210102,52042,4871,
Western,1,2,7,SAS,MEM,1,SAS,SAS,1621.91,1627.69,1362.7,1356.93,225556,36588,1610,
Western,1,2,7,SAS,MEM,2,SAS,SAS,1627.69,1633.14,1356.93,1351.48,228174,33970,1811,
Western,1,2,7,SAS,MEM,3,MEM,SAS,1633.14,1641.48,1351.48,1343.14,207377,54767,4902,
Western,1,2,7,SAS,MEM,4,MEM,SAS,1641.48,1649.21,1343.14,1335.41,209920,52224,1792,
Western,1,3,6,OKC,DAL,1,OKC,OKC,1513.08,1524.94,1412.93,1401.07,185800,76344,1960,
Western,1,3,6,OKC,DAL,2,OKC,OKC,1524.94,1535.69,1401.07,1390.32,193865,68279,1893,
Western,1,3,6,OKC,DAL,3,DAL,OKC,1535.69,1550.33,1390.32,1375.68,165103,97041,2124,
Western,1,3,6,OKC,DAL,4,DAL,OKC,1550.33,1563.45,1375.68,1362.56,175734,86410,2062,
Western,1,4,5,LAC,POR,1,LAC,LAC,1506.87,1521.82,1467.16,1452.21,165114,97030,2141,
