Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,CLE,DET,1,CLE,DET,1437.04,1450.62,1507.19,1493.61,4,4,179,
Eastern,1,1,8,CLE,DET,2,CLE,DET,1450.62,1463.5,1493.61,1480.73,4,4,32,
Eastern,1,1,8,CLE,DET,3,DET,CLE,1480.73,1491.95,1463.5,1452.27,4,4,81,
Eastern,1,1,8,CLE,DET,4,DET,DET,1452.27,1461.69,1491.95,1482.54,5,3,58,
Eastern,1,1,8,CLE,DET,5,CLE,CLE,1482.54,1490.25,1461.69,1453.97,5,3,76,
Eastern,1,1,8,CLE,DET,6,DET,DET,1453.97,1463.29,1490.25,1480.93,5,3,34,
Eastern,1,2,7,TOR,IND,1,TOR,TOR,1530.58,1536.31,1432.31,1426.57,6,2,77,
Eastern,1,2,7,TOR,IND,2,TOR,IND,1426.57,1441.1,1536.31,1521.78,4,4,80,
Eastern,1,2,7,TOR,IND,3,IND,TOR,1521.78,1531.19,1441.1,1431.7,4,4,35,
Eastern,1,2,7,TOR,IND,4,IND,IND,1431.7,1442.83,1531.19,1520.06,5,3,82,
Eastern,1,2,7,TOR,IND,5,TOR,TOR,1520.06,1526.3,1442.83,1436.58,6,2,76,
Eastern,1,2,7,TOR,IND,6,IND,IND,1436.58,1447.44,1526.3,1515.45,5,3,58,
Eastern,1,2,7,TOR,IND,7,TOR,TOR,1515.45,1521.92,1447.44,1440.96,6,2,58,
Eastern,1,3,6,MIA,CHA,1,MIA,CHA,1481.04,1492.33,1466.1,1454.81,4,4,80,
Eastern,1,3,6,MIA,CHA,2,MIA,MIA,1454.81,1464.17,1492.33,1482.98,5,3,29,
Eastern,1,3,6,MIA,CHA,3,CHA,CHA,1482.98,1490.75,1464.17,1456.4,5,3,82,
Eastern,1,3,6,MIA,CHA,4,CHA,CHA,1490.75,1498.1,1456.4,1449.05,5,3,34,
Eastern,1,3,6,MIA,CHA,5,MIA,MIA,1449.05,1458.73,1498.1,1488.41,5,3,76,
Eastern,1,3,6,MIA,CHA,6,CHA,MIA,1458.73,1471.26,1488.41,1475.89,4,4,27,
Eastern,1,3,6,MIA,CHA,7,MIA,CHA,1475.89,1487.47,1471.26,1459.68,4,4,33,
Eastern,1,4,5,ATL,BOS,1,ATL,ATL,1472.72,1480.97,1471.27,1463.02,5,3,77,
Eastern,1,4,5,ATL,BOS,2,ATL,BOS,1463.02,1475.23,1480.97,1468.76,4,4,77,
Eastern,1,4,5,ATL,BOS,3,BOS,ATL,1468.76,1480.65,1475.23,1463.34,4,4,79,
Eastern,1,4,5,ATL,BOS,4,BOS,BOS,1463.34,1472.12,1480.65,1471.88,5,3,58,
Eastern,1,4,5,ATL,BOS,5,ATL,ATL,1471.88,1480.17,1472.12,1463.82,5,3,79,
Eastern,1,4,5,ATL,BOS,6,BOS,BOS,1463.82,1472.57,1480.17,1471.42,5,3,30,
Eastern,1,4,5,ATL,BOS,7,ATL,ATL,1471.42,1479.75,1472.57,1464.25,5,3,76,
Eastern,2,4,8,ATL,DET,1,ATL,ATL,1479.75,1487.58,1463.29,1455.46,5,3,59,
Eastern,2,4,8,ATL,DET,2,ATL,ATL,1487.58,1494.99,1455.46,1448.05,6,2,33,
Eastern,2,4,8,ATL,DET,3,DET,DET,1448.05,1457.67,1494.99,1485.36,5,3,82,
Eastern,2,4,8,ATL,DET,4,DET,ATL,1485.36,1496.29,1457.67,1446.75,4,4,53,
Eastern,2,4,8,ATL,DET,5,ATL,ATL,1496.29,1503.24,1446.75,1439.8,5,3,77,
Eastern,2,2,6,TOR,CHA,1,TOR,CHA,1487.47,1500.12,1521.92,1509.27,4,4,77,
Eastern,2,2,6,TOR,CHA,2,TOR,TOR,1509.27,1517.3,1500.12,1492.09,5,3,82,
Eastern,2,2,6,TOR,CHA,3,CHA,CHA,1492.09,1501.09,1517.3,1508.3,5,3,28,
Eastern,2,2,6,TOR,CHA,4,CHA,TOR,1508.3,1519.81,1501.09,1489.58,4,4,27,
Eastern,2,2,6,TOR,CHA,5,TOR,TOR,1519.81,1527.27,1489.58,1482.12,5,3,51,
Eastern,2,2,6,TOR,CHA,6,CHA,CHA,1482.12,1491.69,1527.27,1517.69,5,3,61,
Eastern,2,2,6,TOR,CHA,7,TOR,CHA,1491.69,1504.12,1517.69,1505.27,4,4,80,
Eastern,3,4,6,ATL,CHA,1,ATL,ATL,1503.24,1511.55,1504.12,1495.8,5,3,58,
Eastern,3,4,6,ATL,CHA,2,ATL,ATL,1511.55,1519.41,1495.8,1487.95,5,3,76,
Eastern,3,4,6,ATL,CHA,3,CHA,ATL,1519.41,1530.23,1487.95,1477.13,4,4,58,
Eastern,3,4,6,ATL,CHA,4,CHA,ATL,1530.23,1540.43,1477.13,1466.93,4,4,34,
Western,1,1,8,GSW,HOU,1,GSW,GSW,1668.42,1671.2,1412,1409.21,6,2,59,
Western,1,1,8,GSW,HOU,2,GSW,GSW,1671.2,1673.91,1409.21,1406.5,7,1,62,
Western,1,1,8,GSW,HOU,3,HOU,GSW,1673.91,1678.56,1406.5,1401.85,6,2,74,
Western,1,1,8,GSW,HOU,4,HOU,GSW,1678.56,1683.02,1401.85,1397.39,6,2,57,
Western,1,2,7,SAS,MEM,1,SAS,SAS,1621.91,1624.66,1362.7,1359.96,6,2,28,
Western,1,2,7,SAS,MEM,2,SAS,SAS,1624.66,1627.33,1359.96,1357.28,7,1,35,
Western,1,2,7,SAS,MEM,3,MEM,SAS,1627.33,1631.93,1357.28,1352.69,6,2,75,
Western,1,2,7,SAS,MEM,4,MEM,SAS,1631.93,1636.34,1352.69,1348.27,6,2,55,
Western,1,3,6,OKC,DAL,1,OKC,OKC,1513.08,1518.77,1412.93,1407.24,5,3,34,
Western,1,3,6,OKC,DAL,2,OKC,OKC,1518.77,1524.2,1407.24,1401.81,5,3,80,
Western,1,3,6,OKC,DAL,3,DAL,OKC,1524.2,1532.43,1401.81,1393.58,5,3,28,
Western,1,3,6,OKC,DAL,4,DAL,OKC,1532.43,1540.19,1393.58,1385.82,4,4,82,
Western,1,4,5,LAC,POR,1,LAC,LAC,1506.87,1514.08,1467.16,1459.95,5,3,81,
Western,1,4,5,LAC,POR,2,LAC,LAC,1514.08,1520.91,1459.95,1453.13,5,3,80,
Western,1,4,5,LAC,POR,3,POR,LAC,1520.91,1530.69,1453.13,1443.35,4,4,114,
Western,1,4,5,LAC,POR,4,POR,POR,1443.35,1454.14,1530.69,1519.9,5,3,29,
Western,1,4,5,LAC,POR,5,LAC,LAC,1519.9,1526.43,1454.14,1447.6,6,2,81,
Western,2,1,4,GSW,LAC,1,GSW,GSW,1683.02,1687.49,1526.43,1521.97,7,1,77,
Western,2,1,4,GSW,LAC,2,GSW,GSW,1687.49,1691.78,1521.97,1517.68,6,2,78,
Western,2,1,4,GSW,LAC,3,LAC,GSW,1691.78,1698.61,1517.68,1510.85,6,2,78,
Western,2,1,4,GSW,LAC,4,LAC,GSW,1698.61,1705.09,1510.85,1504.37,6,2,80,
Western,2,2,3,SAS,OKC,1,SAS,SAS,1636.34,1642.13,1540.19,1534.41,5,3,60,
Western,2,2,3,SAS,OKC,2,SAS,OKC,1534.41,1548.89,1642.13,1627.64,4,4,57,
Western,2,2,3,SAS,OKC,3,OKC,SAS,1627.64,1637.1,1548.89,1539.43,4,4,76,
Western,2,2,3,SAS,OKC,4,OKC,SAS,1637.1,1646.02,1539.43,1530.51,4,4,83,
Western,2,2,3,SAS,OKC,5,SAS,SAS,1646.02,1651.36,1530.51,1525.17,5,3,76,
Western,3,1,2,GSW,SAS,1,GSW,GSW,1705.09,1711.93,1651.36,1644.52,5,3,52,
Western,3,1,2,GSW,SAS,2,GSW,SAS,1644.52,1658.03,1711.93,1698.42,4,4,34,
Western,3,1,2,GSW,SAS,3,SAS,GSW,1698.42,1708.98,1658.03,1647.47,4,4,58,
Western,3,1,2,GSW,SAS,4,SAS,GSW,1708.98,1718.94,1647.47,1637.51,4,4,55,
Western,3,1,2,GSW,SAS,5,GSW,GSW,1718.94,1725.08,1637.51,1631.37,5,3,75,
Final,4,1,4,GSW,ATL,1,GSW,GSW,1725.08,1729.01,1540.43,1536.5,6,2,29,
Final,4,1,4,GSW,ATL,2,GSW,GSW,1729.01,1732.8,1536.5,1532.71,6,2,29,
Final,4,1,4,GSW,ATL,3,ATL,GSW,1732.8,1738.97,1532.71,1526.53,6,2,82,
Final,4,1,4,GSW,ATL,4,ATL,GSW,1738.97,1744.84,1526.53,1520.66,6,2,33,
