Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,ATL,BKN,1,ATL,BKN,1398.55,1413.54,1518.94,1503.95,0,0,27105,
Eastern,1,1,8,ATL,BKN,2,ATL,BKN,1413.54,1427.85,1503.95,1489.64,0,0,173,
Eastern,1,1,8,ATL,BKN,3,BKN,ATL,1489.64,1499.87,1427.85,1417.61,0,0,254,
Eastern,1,1,8,ATL,BKN,4,BKN,ATL,1499.87,1509.52,1417.61,1407.97,0,0,219,
Eastern,1,1,8,ATL,BKN,5,ATL,BKN,1407.97,1422.54,1509.52,1494.95,0,0,248,
Eastern,1,1,8,ATL,BKN,6,BKN,ATL,1494.95,1504.88,1422.54,1412.61,0,0,154,
Eastern,1,1,8,ATL,BKN,7,ATL,BKN,1412.61,1426.97,1504.88,1490.52,0,0,250,
Eastern,1,2,7,CLE,BOS,1,CLE,BOS,1450.73,1464.7,1526.41,1512.45,0,0,206,
Eastern,1,2,7,CLE,BOS,2,CLE,BOS,1464.7,1477.96,1512.45,1499.18,0,0,226,
Eastern,1,2,7,CLE,BOS,3,BOS,CLE,1499.18,1510.58,1477.96,1466.57,0,0,175,
Eastern,1,2,7,CLE,BOS,4,BOS,CLE,1510.58,1521.32,1466.57,1455.82,0,0,226,
Eastern,1,2,7,CLE,BOS,5,CLE,BOS,1455.82,1469.53,1521.32,1507.61,0,0,207,
Eastern,1,2,7,CLE,BOS,6,BOS,CLE,1507.61,1518.53,1469.53,1458.62,0,0,236,
Eastern,1,2,7,CLE,BOS,7,CLE,BOS,1458.62,1472.19,1518.53,1504.95,0,0,150,
Eastern,1,3,6,CHI,MIL,1,CHI,MIL,1377.8,1392.02,1464.27,1450.05,0,0,249,
Eastern,1,3,6,CHI,MIL,2,CHI,MIL,1392.02,1405.55,1450.05,1436.52,0,0,246,
Eastern,1,3,6,CHI,MIL,3,MIL,CHI,1436.52,1447.64,1405.55,1394.43,0,0,253,
Eastern,1,3,6,CHI,MIL,4,MIL,CHI,1447.64,1458.13,1394.43,1383.95,0,0,230,
Eastern,1,3,6,CHI,MIL,5,CHI,MIL,1383.95,1397.87,1458.13,1444.2,0,0,245,
Eastern,1,3,6,CHI,MIL,6,MIL,CHI,1444.2,1454.88,1397.87,1387.19,0,0,170,
Eastern,1,3,6,CHI,MIL,7,CHI,MIL,1387.19,1400.96,1454.88,1441.11,0,0,245,
Eastern,1,4,5,TOR,WAS,1,TOR,WAS,1414.57,1426.99,1430.14,1417.72,0,0,229,
Eastern,1,4,5,TOR,WAS,2,TOR,WAS,1426.99,1438.72,1417.72,1405.99,0,0,204,
Eastern,1,4,5,TOR,WAS,3,WAS,TOR,1405.99,1418.87,1438.72,1425.85,0,0,199,
Eastern,1,4,5,TOR,WAS,4,WAS,TOR,1418.87,1431.05,1425.85,1413.67,0,0,144,
Eastern,1,4,5,TOR,WAS,5,TOR,WAS,1413.67,1426.13,1431.05,1418.58,0,0,205,
Eastern,1,4,5,TOR,WAS,6,WAS,TOR,1418.58,1430.78,1426.13,1413.93,0,0,226,
Eastern,1,4,5,TOR,WAS,7,TOR,WAS,1413.93,1426.38,1430.78,1418.33,0,0,235,
Eastern,2,5,8,WAS,BKN,1,WAS,BKN,1426.97,1438.94,1426.38,1414.41,0,0,163,
