Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,ATL,BKN,1,ATL,ATL,1518.94,1527.47,1398.55,1390.02,7,1,155,
Eastern,1,1,8,ATL,BKN,2,ATL,ATL,1527.47,1535.41,1390.02,1382.08,7,1,20,
Eastern,1,1,8,ATL,BKN,3,BKN,ATL,1535.41,1545.69,1382.08,1371.8,8,0,21,
Eastern,1,1,8,ATL,BKN,4,BKN,ATL,1545.69,1555.18,1371.8,1362.31,8,0,19,
Eastern,1,2,7,CLE,BOS,1,CLE,CLE,1526.41,1536.59,1450.73,1440.55,6,2,18,
Eastern,1,2,7,CLE,BOS,2,CLE,CLE,1536.59,1546,1440.55,1431.14,6,2,18,
Eastern,1,2,7,CLE,BOS,3,BOS,CLE,1546,1557.82,1431.14,1419.33,8,0,18,
Eastern,1,2,7,CLE,BOS,4,BOS,CLE,1557.82,1568.68,1419.33,1408.47,8,0,18,
Eastern,1,3,6,CHI,MIL,1,CHI,CHI,1464.27,1474.04,1377.8,1368.03,6,2,18,
Eastern,1,3,6,CHI,MIL,2,CHI,CHI,1474.04,1483.08,1368.03,1358.99,7,1,18,
Eastern,1,3,6,CHI,MIL,3,MIL,CHI,1483.08,1494.52,1358.99,1347.55,8,0,18,
Eastern,1,3,6,CHI,MIL,4,MIL,CHI,1494.52,1505.04,1347.55,1337.03,8,0,18,
Eastern,1,4,5,TOR,WAS,1,TOR,WAS,1414.57,1431.95,1430.14,1412.76,4,4,19,
Eastern,1,4,5,TOR,WAS,2,TOR,WAS,1431.95,1447.85,1412.76,1396.86,4,4,17,
Eastern,1,4,5,TOR,WAS,3,WAS,WAS,1447.85,1459.01,1396.86,1385.7,6,2,17,
Eastern,1,4,5,TOR,WAS,4,WAS,WAS,1459.01,1469.28,1385.7,1375.43,6,2,18,
Eastern,2,1,5,ATL,WAS,1,ATL,ATL,1555.18,1564.97,1469.28,1459.49,6,2,17,
Eastern,2,1,5,ATL,WAS,2,ATL,ATL,1564.97,1574.03,1459.49,1450.43,7,1,18,
Eastern,2,1,5,ATL,WAS,3,WAS,ATL,1574.03,1585.49,1450.43,1438.97,8,0,18,
Eastern,2,1,5,ATL,WAS,4,WAS,ATL,1585.49,1596.03,1438.97,1428.43,8,0,18,
Eastern,2,2,3,CLE,CHI,1,CLE,CLE,1568.68,1579.33,1505.04,1494.39,6,2,17,
Eastern,2,2,3,CLE,CHI,2,CLE,CLE,1579.33,1589.16,1494.39,1484.56,6,2,18,
Eastern,2,2,3,CLE,CHI,3,CHI,CLE,1589.16,1601.4,1484.56,1472.32,8,0,17,
Eastern,2,2,3,CLE,CHI,4,CHI,CLE,1601.4,1612.64,1472.32,1461.08,8,0,19,
Eastern,3,1,2,ATL,CLE,1,ATL,CLE,1612.64,1628.65,1596.03,1580.02,4,4,17,
Eastern,3,1,2,ATL,CLE,2,ATL,CLE,1628.65,1643.27,1580.02,1565.39,5,3,17,
Eastern,3,1,2,ATL,CLE,3,CLE,CLE,1643.27,1653.37,1565.39,1555.3,6,2,18,
Eastern,3,1,2,ATL,CLE,4,CLE,CLE,1653.37,1662.7,1555.3,1545.96,6,2,17,
Western,1,1,8,GSW,NOP,1,GSW,GSW,1624.23,1631.06,1452.03,1445.2,7,1,19,
Western,1,1,8,GSW,NOP,2,GSW,GSW,1631.06,1637.48,1445.2,1438.77,8,0,18,
Western,1,1,8,GSW,NOP,3,NOP,GSW,1637.48,1646.07,1438.77,1430.18,8,0,19,
Western,1,1,8,GSW,NOP,4,NOP,GSW,1646.07,1654.06,1430.18,1422.19,8,0,18,
Western,1,2,7,HOU,DAL,1,HOU,HOU,1536.94,1547.31,1466.14,1455.77,6,2,18,
Western,1,2,7,HOU,DAL,2,HOU,HOU,1547.31,1556.89,1455.77,1446.19,6,2,17,
Western,1,2,7,HOU,DAL,3,DAL,HOU,1556.89,1568.88,1446.19,1434.2,8,0,18,
Western,1,2,7,HOU,DAL,4,DAL,HOU,1568.88,1579.89,1434.2,1423.19,8,0,18,
Western,1,3,6,LAC,SAS,1,LAC,SAS,1558.43,1574.95,1553.79,1537.27,4,4,18,
Western,1,3,6,LAC,SAS,2,LAC,SAS,1574.95,1590.05,1537.27,1522.17,5,3,18,
Western,1,3,6,LAC,SAS,3,SAS,SAS,1590.05,1600.54,1522.17,1511.68,6,2,18,
Western,1,3,6,LAC,SAS,4,SAS,SAS,1600.54,1610.22,1511.68,1502,6,2,18,
Western,1,4,5,MEM,POR,1,MEM,MEM,1497.37,1508.53,1446.22,1435.07,6,2,18,
Western,1,4,5,MEM,POR,2,MEM,MEM,1508.53,1518.79,1435.07,1424.8,6,2,18,
Western,1,4,5,MEM,POR,3,POR,MEM,1518.79,1531.48,1424.8,1412.11,6,2,17,
Western,1,4,5,MEM,POR,4,POR,MEM,1531.48,1543.11,1412.11,1400.48,8,0,18,
Western,2,1,4,GSW,MEM,1,GSW,GSW,1654.06,1662.93,1543.11,1534.25,7,1,17,
Western,2,1,4,GSW,MEM,2,GSW,GSW,1662.93,1671.17,1534.25,1526.01,7,1,18,
Western,2,1,4,GSW,MEM,3,MEM,GSW,1671.17,1681.76,1526.01,1515.42,8,0,18,
Western,2,1,4,GSW,MEM,4,MEM,GSW,1681.76,1691.53,1515.42,1505.64,8,0,18,
Western,2,2,6,HOU,SAS,1,HOU,SAS,1610.22,1625.63,1579.89,1564.47,5,3,17,
Western,2,2,6,HOU,SAS,2,HOU,SAS,1625.63,1639.72,1564.47,1550.38,5,3,17,
Western,2,2,6,HOU,SAS,3,SAS,SAS,1639.72,1649.38,1550.38,1540.72,6,2,17,
Western,2,2,6,HOU,SAS,4,SAS,SAS,1649.38,1658.33,1540.72,1531.78,7,1,18,
Western,3,1,6,GSW,SAS,1,GSW,GSW,1691.53,1703.42,1658.33,1646.44,5,3,17,
Western,3,1,6,GSW,SAS,2,GSW,GSW,1703.42,1714.34,1646.44,1635.52,6,2,18,
Western,3,1,6,GSW,SAS,3,SAS,GSW,1714.34,1727.67,1635.52,1622.19,5,3,17,
Western,3,1,6,GSW,SAS,4,SAS,GSW,1727.67,1739.88,1622.19,1609.99,8,0,18,
Final,4,1,2,GSW,CLE,1,GSW,GSW,1739.88,1750,1662.7,1652.58,6,2,17,
Final,4,1,2,GSW,CLE,2,GSW,GSW,1750,1759.36,1652.58,1643.22,6,2,17,
Final,4,1,2,GSW,CLE,3,CLE,GSW,1759.36,1771.12,1643.22,1631.46,8,0,18,
Final,4,1,2,GSW,CLE,4,CLE,GSW,1771.12,1781.93,1631.46,1620.65,8,0,18,
