Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,ATL,BKN,1,ATL,ATL,1518.94,1529.85,1398.55,1387.64,51,13,132,
Eastern,1,1,8,ATL,BKN,2,ATL,ATL,1529.85,1539.79,1387.64,1377.7,51,13,7,
Eastern,1,1,8,ATL,BKN,3,BKN,ATL,1539.79,1553.55,1377.7,1363.93,36,28,7,
Eastern,1,1,8,ATL,BKN,4,BKN,ATL,1553.55,1565.92,1363.93,1351.56,39,25,8,
Eastern,1,2,7,CLE,BOS,1,CLE,CLE,1526.41,1539.47,1450.73,1437.67,49,15,7,
Eastern,1,2,7,CLE,BOS,2,CLE,CLE,1539.47,1551.25,1437.67,1425.89,49,15,6,
Eastern,1,2,7,CLE,BOS,3,BOS,CLE,1551.25,1566.98,1425.89,1410.16,34,30,6,
Eastern,1,2,7,CLE,BOS,4,BOS,CLE,1566.98,1581.02,1410.16,1396.12,36,28,7,
Eastern,1,3,6,CHI,MIL,1,CHI,CHI,1464.27,1476.8,1377.8,1365.27,49,15,6,
Eastern,1,3,6,CHI,MIL,2,CHI,CHI,1476.8,1488.12,1365.27,1353.95,50,14,6,
Eastern,1,3,6,CHI,MIL,3,MIL,CHI,1488.12,1503.36,1353.95,1338.71,35,29,6,
Eastern,1,3,6,CHI,MIL,4,MIL,CHI,1503.36,1516.99,1338.71,1325.08,36,28,7,
Eastern,1,4,5,TOR,WAS,1,TOR,TOR,1430.14,1446.41,1414.57,1398.3,44,20,6,
Eastern,1,4,5,TOR,WAS,2,TOR,TOR,1446.41,1460.91,1398.3,1383.81,46,18,6,
Eastern,1,4,5,TOR,WAS,3,WAS,WAS,1383.81,1405.36,1460.91,1439.35,35,29,5,
Eastern,1,4,5,TOR,WAS,4,WAS,WAS,1405.36,1424.44,1439.35,1420.27,39,25,6,
Eastern,1,4,5,TOR,WAS,5,TOR,TOR,1420.27,1437.65,1424.44,1407.06,41,23,6,
Eastern,1,4,5,TOR,WAS,6,WAS,WAS,1407.06,1425.95,1437.65,1418.76,39,25,6,
Eastern,1,4,5,TOR,WAS,7,TOR,TOR,1418.76,1436.31,1425.95,1408.4,41,23,6,
Eastern,2,1,4,ATL,TOR,1,ATL,ATL,1565.92,1576.42,1436.31,1425.82,51,13,7,
Eastern,2,1,4,ATL,TOR,2,ATL,ATL,1576.42,1586,1425.82,1416.23,52,12,6,
Eastern,2,1,4,ATL,TOR,3,TOR,ATL,1586,1599.37,1416.23,1402.87,36,28,6,
Eastern,2,1,4,ATL,TOR,4,TOR,ATL,1599.37,1611.4,1402.87,1390.83,39,25,7,
Eastern,2,2,3,CLE,CHI,1,CLE,CLE,1581.02,1594.68,1516.99,1503.33,48,16,6,
Eastern,2,2,3,CLE,CHI,2,CLE,CLE,1594.68,1606.97,1503.33,1491.05,49,15,6,
Eastern,2,2,3,CLE,CHI,3,CHI,CLE,1606.97,1623.22,1491.05,1474.8,34,30,6,
Eastern,2,2,3,CLE,CHI,4,CHI,CLE,1623.22,1637.7,1474.8,1460.32,36,28,7,
Eastern,3,1,2,ATL,CLE,1,ATL,ATL,1611.4,1630.04,1637.7,1619.06,39,25,6,
Eastern,3,1,2,ATL,CLE,2,ATL,ATL,1630.04,1646.56,1619.06,1602.53,41,23,6,
Eastern,3,1,2,ATL,CLE,3,CLE,CLE,1602.53,1622.19,1646.56,1626.91,38,26,6,
Eastern,3,1,2,ATL,CLE,4,CLE,CLE,1622.19,1639.6,1626.91,1609.5,41,23,6,
Eastern,3,1,2,ATL,CLE,5,ATL,ATL,1609.5,1628.36,1639.6,1620.74,39,25,6,
Eastern,3,1,2,ATL,CLE,6,CLE,CLE,1620.74,1638.31,1628.36,1610.78,41,23,6,
Eastern,3,1,2,ATL,CLE,7,ATL,ATL,1610.78,1629.49,1638.31,1619.61,39,25,6,
Western,1,1,8,GSW,NOP,1,GSW,GSW,1624.23,1632.93,1452.03,1443.32,53,11,7,
Western,1,1,8,GSW,NOP,2,GSW,GSW,1632.93,1640.98,1443.32,1435.27,53,11,6,
Western,1,1,8,GSW,NOP,3,NOP,GSW,1640.98,1652.57,1435.27,1423.68,41,23,6,
Western,1,1,8,GSW,NOP,4,NOP,GSW,1652.57,1663.1,1423.68,1413.15,43,21,7,
Western,1,2,7,HOU,DAL,1,HOU,HOU,1536.94,1550.25,1466.14,1452.83,49,15,7,
Western,1,2,7,HOU,DAL,2,HOU,HOU,1550.25,1562.24,1452.83,1440.84,49,15,7,
Western,1,2,7,HOU,DAL,3,DAL,HOU,1562.24,1578.19,1440.84,1424.89,34,30,6,
Western,1,2,7,HOU,DAL,4,DAL,HOU,1578.19,1592.41,1424.89,1410.67,36,28,7,
Western,1,3,6,LAC,SAS,1,LAC,LAC,1553.79,1571.19,1558.43,1541.03,41,23,7,
Western,1,3,6,LAC,SAS,2,LAC,LAC,1571.19,1586.66,1541.03,1525.56,44,20,6,
Western,1,3,6,LAC,SAS,3,SAS,SAS,1525.56,1546.2,1586.66,1566.02,36,28,6,
Western,1,3,6,LAC,SAS,4,SAS,SAS,1546.2,1564.47,1566.02,1547.75,40,24,6,
Western,1,3,6,LAC,SAS,5,LAC,LAC,1547.75,1565.84,1564.47,1546.38,40,24,6,
Western,1,3,6,LAC,SAS,6,SAS,SAS,1546.38,1564.62,1565.84,1547.6,40,24,6,
Western,1,3,6,LAC,SAS,7,LAC,LAC,1547.6,1565.7,1564.62,1546.52,40,24,6,
Western,1,4,5,MEM,POR,1,MEM,MEM,1497.37,1511.71,1446.22,1431.88,47,17,7,
Western,1,4,5,MEM,POR,2,MEM,MEM,1511.71,1524.57,1431.88,1419.03,49,15,6,
Western,1,4,5,MEM,POR,3,POR,MEM,1524.57,1541.4,1419.03,1402.2,32,32,6,
