Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,MIA,MIL,1,MIA,MIL,1338.86,1373.99,1632.21,1597.08,0,0,31655,
Eastern,1,1,8,MIA,MIL,2,MIA,MIL,1373.99,1407.11,1597.08,1563.95,0,0,186,
Eastern,1,1,8,MIA,MIL,3,MIL,MIA,1563.95,1577.99,1407.11,1393.07,0,0,176,
Eastern,1,1,8,MIA,MIL,4,MIL,MIA,1577.99,1590.59,1393.07,1380.47,0,0,176,
Eastern,1,1,8,MIA,MIL,5,MIA,MIL,1380.47,1413.16,1590.59,1557.9,0,0,195,
Eastern,1,1,8,MIA,MIL,6,MIL,MIA,1557.9,1572.58,1413.16,1398.48,0,0,173,
Eastern,1,1,8,MIA,MIL,7,MIA,MIL,1398.48,1429.85,1572.58,1541.22,0,0,179,
Eastern,1,2,7,NYK,BOS,1,NYK,BOS,1383.27,1412.88,1515.29,1485.68,0,0,190,
Eastern,1,2,7,NYK,BOS,2,NYK,BOS,1412.88,1439.67,1485.68,1458.89,0,0,184,
Eastern,1,2,7,NYK,BOS,3,BOS,NYK,1458.89,1480.66,1439.67,1417.91,0,0,179,
Eastern,1,2,7,NYK,BOS,4,BOS,NYK,1480.66,1499.92,1417.91,1398.64,0,0,180,
Eastern,1,2,7,NYK,BOS,5,NYK,BOS,1398.64,1426.84,1499.92,1471.73,0,0,196,
Eastern,1,2,7,NYK,BOS,6,BOS,NYK,1471.73,1492.02,1426.84,1406.54,0,0,187,
Eastern,1,2,7,NYK,BOS,7,NYK,BOS,1406.54,1433.97,1492.02,1464.59,0,0,195,
Eastern,1,3,6,IND,ATL,1,IND,ATL,1392.69,1418.88,1453.72,1427.53,0,0,239,
Eastern,1,3,6,IND,ATL,2,IND,ATL,1418.88,1442.22,1427.53,1404.19,0,0,173,
Eastern,1,3,6,IND,ATL,3,ATL,IND,1404.19,1429.15,1442.22,1417.26,0,0,182,
Eastern,1,3,6,IND,ATL,4,ATL,IND,1429.15,1451.34,1417.26,1395.07,0,0,177,
