Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,MIA,MIL,1,MIA,MIA,1632.21,1637.08,1338.86,1333.99,6,2,7100,
Eastern,1,1,8,MIA,MIL,2,MIA,MIA,1637.08,1641.71,1333.99,1329.35,7,1,71,
Eastern,1,1,8,MIA,MIL,3,MIL,MIA,1641.71,1648.94,1329.35,1322.12,8,0,68,
Eastern,1,1,8,MIA,MIL,4,MIL,MIA,1648.94,1655.7,1322.12,1315.36,8,0,101,
Eastern,1,2,7,NYK,BOS,1,NYK,NYK,1515.29,1525.68,1383.27,1372.88,5,3,152,
Eastern,1,2,7,NYK,BOS,2,NYK,NYK,1525.68,1535.17,1372.88,1363.39,6,2,154,
Eastern,1,2,7,NYK,BOS,3,BOS,NYK,1535.17,1548.43,1363.39,1350.13,6,2,150,
Eastern,1,2,7,NYK,BOS,4,BOS,NYK,1548.43,1560.38,1350.13,1338.18,7,1,156,
Eastern,1,3,6,IND,ATL,1,IND,ATL,1392.69,1418.88,1453.72,1427.53,5,3,139,
Eastern,1,3,6,IND,ATL,2,IND,ATL,1418.88,1442.22,1427.53,1404.19,5,3,153,
Eastern,1,3,6,IND,ATL,3,ATL,IND,1404.19,1429.15,1442.22,1417.26,5,3,62,
Eastern,1,3,6,IND,ATL,4,ATL,IND,1429.15,1451.34,1417.26,1395.07,4,4,64,
Eastern,1,3,6,IND,ATL,5,IND,IND,1451.34,1465.4,1395.07,1381.01,5,3,102,
Eastern,1,3,6,IND,ATL,6,ATL,IND,1465.4,1483.43,1381.01,1362.98,6,2,66,
Eastern,1,4,5,BKN,CHI,1,BKN,CHI,1422.15,1447.58,1468.95,1443.52,4,4,29,
Eastern,1,4,5,BKN,CHI,2,BKN,CHI,1447.58,1470.21,1443.52,1420.89,4,4,61,
Eastern,1,4,5,BKN,CHI,3,CHI,BKN,1420.89,1446.45,1470.21,1444.65,5,3,65,
Eastern,1,4,5,BKN,CHI,4,CHI,BKN,1446.45,1469.21,1444.65,1421.89,5,3,66,
Eastern,1,4,5,BKN,CHI,5,BKN,BKN,1469.21,1483.75,1421.89,1407.35,5,3,64,
Eastern,1,4,5,BKN,CHI,6,CHI,BKN,1483.75,1502.23,1407.35,1388.87,6,2,66,
Eastern,2,1,4,MIA,BKN,1,MIA,MIA,1655.7,1665.17,1502.23,1492.77,6,2,54,
Eastern,2,1,4,MIA,BKN,2,MIA,MIA,1665.17,1673.87,1492.77,1484.07,6,2,58,
Eastern,2,1,4,MIA,BKN,3,BKN,MIA,1673.87,1686.23,1484.07,1471.71,6,2,55,
Eastern,2,1,4,MIA,BKN,4,BKN,MIA,1686.23,1697.41,1471.71,1460.53,7,1,54,
Eastern,2,2,3,NYK,IND,1,NYK,NYK,1560.38,1573.38,1483.43,1470.43,5,3,28,
Eastern,2,2,3,NYK,IND,2,NYK,IND,1470.43,1498.71,1573.38,1545.1,4,4,29,
Eastern,2,2,3,NYK,IND,3,IND,NYK,1545.1,1565.31,1498.71,1478.5,5,3,53,
Eastern,2,2,3,NYK,IND,4,IND,NYK,1565.31,1583.2,1478.5,1460.61,6,2,54,
Eastern,2,2,3,NYK,IND,5,NYK,NYK,1583.2,1594.01,1460.61,1449.8,5,3,65,
Eastern,3,1,2,MIA,NYK,1,MIA,MIA,1697.41,1709.11,1594.01,1582.31,5,3,57,
Eastern,3,1,2,MIA,NYK,2,MIA,MIA,1709.11,1719.73,1582.31,1571.69,5,3,31,
Eastern,3,1,2,MIA,NYK,3,NYK,MIA,1719.73,1734.23,1571.69,1557.19,6,2,31,
Eastern,3,1,2,MIA,NYK,4,NYK,MIA,1734.23,1747.22,1557.19,1544.19,6,2,58,
Western,1,1,8,OKC,HOU,1,OKC,OKC,1554.3,1565.23,1434.35,1423.42,5,3,61,
