Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,MIA,MIL,1,MIA,MIL,1338.86,1365.2,1632.21,1605.86,0,0,17480,
Eastern,1,1,8,MIA,MIL,2,MIA,MIL,1365.2,1390.46,1605.86,1580.6,0,0,390,
Eastern,1,1,8,MIA,MIL,3,MIL,MIA,1580.6,1589.86,1390.46,1381.21,0,0,234,
Eastern,1,1,8,MIA,MIL,4,MIL,MIA,1589.86,1598.45,1381.21,1372.62,0,0,230,
Eastern,1,1,8,MIA,MIL,5,MIA,MIL,1372.62,1397.53,1598.45,1573.54,0,0,240,
Eastern,1,1,8,MIA,MIL,6,MIL,MIA,1573.54,1583.32,1397.53,1387.74,0,0,228,
Eastern,1,1,8,MIA,MIL,7,MIA,MIL,1387.74,1411.87,1583.32,1559.19,0,0,202,
Eastern,1,2,7,NYK,BOS,1,NYK,BOS,1383.27,1405.48,1515.29,1493.08,0,0,214,
Eastern,1,2,7,NYK,BOS,2,NYK,BOS,1405.48,1426.13,1493.08,1472.43,0,0,218,
Eastern,1,2,7,NYK,BOS,3,BOS,NYK,1472.43,1487.59,1426.13,1410.97,0,0,236,
Eastern,1,2,7,NYK,BOS,4,BOS,NYK,1487.59,1501.45,1410.97,1397.12,0,0,234,
Eastern,1,2,7,NYK,BOS,5,NYK,BOS,1397.12,1418.37,1501.45,1480.19,0,0,232,
Eastern,1,2,7,NYK,BOS,6,BOS,NYK,1480.19,1494.68,1418.37,1403.88,0,0,229,
Eastern,1,2,7,NYK,BOS,7,NYK,BOS,1403.88,1424.65,1494.68,1473.91,0,0,223,
Eastern,1,3,6,IND,ATL,1,IND,ATL,1392.69,1412.33,1453.72,1434.08,0,0,229,
Eastern,1,3,6,IND,ATL,2,IND,ATL,1412.33,1430.39,1434.08,1416.03,0,0,231,
Eastern,1,3,6,IND,ATL,3,ATL,IND,1416.03,1433.77,1430.39,1412.64,0,0,209,
Eastern,1,3,6,IND,ATL,4,ATL,IND,1433.77,1450.02,1412.64,1396.39,0,0,213,
Eastern,1,3,6,IND,ATL,5,IND,ATL,1396.39,1415.74,1450.02,1430.67,0,0,220,
Eastern,1,3,6,IND,ATL,6,ATL,IND,1430.67,1447.18,1415.74,1399.23,0,0,210,
Eastern,1,3,6,IND,ATL,7,IND,ATL,1399.23,1418.35,1447.18,1428.06,0,0,225,
Eastern,1,4,5,BKN,CHI,1,BKN,CHI,1422.15,1441.22,1468.95,1449.87,0,0,230,
Eastern,1,4,5,BKN,CHI,2,BKN,CHI,1441.22,1458.73,1449.87,1432.37,0,0,222,
Eastern,1,4,5,BKN,CHI,3,CHI,BKN,1432.37,1450.61,1458.73,1440.49,0,0,226,
Eastern,1,4,5,BKN,CHI,4,CHI,BKN,1450.61,1467.33,1440.49,1423.77,0,0,235,
Eastern,1,4,5,BKN,CHI,5,BKN,CHI,1423.77,1442.72,1467.33,1448.38,0,0,232,
Eastern,1,4,5,BKN,CHI,6,CHI,BKN,1448.38,1465.29,1442.72,1425.81,0,0,224,
Eastern,1,4,5,BKN,CHI,7,BKN,CHI,1425.81,1444.59,1465.29,1446.51,0,0,234,
