Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,MIA,MIL,1,MIA,MIA,1632.21,1634.41,1338.86,1336.66,480,32,10510,
Eastern,1,1,8,MIA,MIL,2,MIA,MIA,1634.41,1636.56,1336.66,1334.51,470,42,259,
Eastern,1,1,8,MIA,MIL,3,MIL,MIA,1636.56,1640.72,1334.51,1330.34,420,92,250,
Eastern,1,1,8,MIA,MIL,4,MIL,MIA,1640.72,1644.73,1330.34,1326.34,414,98,262,
Eastern,1,2,7,NYK,BOS,1,NYK,NYK,1515.29,1520.05,1383.27,1378.51,394,118,206,
Eastern,1,2,7,NYK,BOS,2,NYK,NYK,1520.05,1524.62,1378.51,1373.94,399,113,185,
Eastern,1,2,7,NYK,BOS,3,BOS,NYK,1524.62,1532.34,1373.94,1366.22,309,203,195,
Eastern,1,2,7,NYK,BOS,4,BOS,NYK,1532.34,1539.64,1366.22,1358.92,311,201,192,
Eastern,1,3,6,IND,ATL,1,IND,IND,1453.72,1460.11,1392.69,1386.3,353,159,184,
Eastern,1,3,6,IND,ATL,2,IND,IND,1460.11,1466.2,1386.3,1380.21,361,151,176,
Eastern,1,3,6,IND,ATL,3,ATL,ATL,1380.21,1390.67,1466.2,1455.74,263,249,187,
Eastern,1,3,6,IND,ATL,4,ATL,ATL,1390.67,1400.53,1455.74,1445.88,261,251,204,
Eastern,1,3,6,IND,ATL,5,IND,IND,1445.88,1452.68,1400.53,1393.74,351,161,197,
Eastern,1,3,6,IND,ATL,6,ATL,ATL,1393.74,1403.42,1452.68,1442.99,269,243,181,
Eastern,1,3,6,IND,ATL,7,IND,IND,1442.99,1449.94,1403.42,1396.47,347,165,177,
Eastern,1,4,5,BKN,CHI,1,BKN,BKN,1468.95,1475.71,1422.15,1415.39,338,174,170,
Eastern,1,4,5,BKN,CHI,2,BKN,BKN,1475.71,1482.12,1415.39,1408.98,350,162,170,
Eastern,1,4,5,BKN,CHI,3,CHI,CHI,1408.98,1419.07,1482.12,1472.03,260,252,177,
Eastern,1,4,5,BKN,CHI,4,CHI,CHI,1419.07,1428.58,1472.03,1462.52,278,234,173,
Eastern,1,4,5,BKN,CHI,5,BKN,BKN,1462.52,1469.62,1428.58,1421.48,343,169,175,
Eastern,1,4,5,BKN,CHI,6,CHI,CHI,1421.48,1430.85,1469.62,1460.25,287,225,167,
Eastern,1,4,5,BKN,CHI,7,BKN,BKN,1460.25,1467.46,1430.85,1423.64,332,180,183,
Eastern,2,1,4,MIA,BKN,1,MIA,MIA,1644.73,1648.61,1467.46,1463.58,403,109,192,
Eastern,2,1,4,MIA,BKN,2,MIA,MIA,1648.61,1652.35,1463.58,1459.83,410,102,181,
Eastern,2,1,4,MIA,BKN,3,BKN,MIA,1652.35,1658.97,1459.83,1453.22,337,175,2330,
Eastern,2,1,4,MIA,BKN,4,BKN,MIA,1658.97,1665.25,1453.22,1446.94,347,165,342,
Eastern,2,2,3,NYK,IND,1,NYK,NYK,1539.64,1545.34,1449.94,1444.24,363,149,156,
Eastern,2,2,3,NYK,IND,2,NYK,NYK,1545.34,1550.78,1444.24,1438.8,371,141,167,
Eastern,2,2,3,NYK,IND,3,IND,NYK,1550.78,1559.58,1438.8,1430,293,219,175,
Eastern,2,2,3,NYK,IND,4,IND,NYK,1559.58,1567.88,1430,1421.7,312,200,181,
Eastern,3,1,2,MIA,NYK,1,MIA,MIA,1665.25,1670.77,1567.88,1562.36,373,139,185,
Eastern,3,1,2,MIA,NYK,2,MIA,MIA,1670.77,1676.04,1562.36,1557.08,378,134,181,
Eastern,3,1,2,MIA,NYK,3,NYK,MIA,1676.04,1684.65,1557.08,1548.48,304,208,184,
Eastern,3,1,2,MIA,NYK,4,NYK,MIA,1684.65,1692.76,1548.48,1540.37,326,186,195,
Western,1,1,8,OKC,HOU,1,OKC,OKC,1554.3,1559.32,1434.35,1429.33,389,123,278,
Western,1,1,8,OKC,HOU,2,OKC,OKC,1559.32,1564.12,1429.33,1424.52,386,126,280,
Western,1,1,8,OKC,HOU,3,HOU,OKC,1564.12,1572.15,1424.52,1416.5,298,214,238,
Western,1,1,8,OKC,HOU,4,HOU,OKC,1572.15,1579.73,1416.5,1408.92,299,213,306,
Western,1,2,7,SAS,LAL,1,SAS,SAS,1500.61,1508.12,1482.22,1474.71,321,191,197,
Western,1,2,7,SAS,LAL,2,SAS,SAS,1508.12,1515.23,1474.71,1467.6,354,158,176,
Western,1,2,7,SAS,LAL,3,LAL,LAL,1467.6,1476.96,1515.23,1505.87,285,227,2164,
Western,1,2,7,SAS,LAL,4,LAL,LAL,1476.96,1485.78,1505.87,1497.05,283,229,194,
Western,1,2,7,SAS,LAL,5,SAS,SAS,1497.05,1504.75,1485.78,1478.08,315,197,182,
Western,1,2,7,SAS,LAL,6,LAL,LAL,1478.08,1486.84,1504.75,1495.99,305,207,204,
Western,1,2,7,SAS,LAL,7,SAS,SAS,1495.99,1503.75,1486.84,1479.08,312,200,192,
Western,1,3,6,DEN,GSW,1,DEN,DEN,1580.09,1584.66,1438.76,1434.19,399,113,190,
Western,1,3,6,DEN,GSW,2,DEN,DEN,1584.66,1589.05,1434.19,1429.81,395,117,188,
