Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,BOS,CHI,1,BOS,BOS,1498.45,1510.13,1404.48,1392.81,38,26,6227,
Eastern,1,1,8,BOS,CHI,2,BOS,BOS,1510.13,1520.72,1392.81,1382.21,36,28,368,
Eastern,1,1,8,BOS,CHI,3,CHI,BOS,1520.72,1536.28,1382.21,1366.66,42,22,348,
Eastern,1,1,8,BOS,CHI,4,CHI,BOS,1536.28,1550.17,1366.66,1352.76,41,23,267,
Eastern,1,2,7,CLE,IND,1,CLE,IND,1415.04,1439.51,1434.06,1409.59,32,32,252,
Eastern,1,2,7,CLE,IND,2,CLE,IND,1439.51,1461.24,1409.59,1387.86,34,30,391,
Eastern,1,2,7,CLE,IND,3,IND,IND,1461.24,1473.92,1387.86,1375.18,35,29,252,
Eastern,1,2,7,CLE,IND,4,IND,IND,1473.92,1485.37,1375.18,1363.73,40,24,266,
Eastern,1,3,6,TOR,MIL,1,TOR,TOR,1483.45,1496.99,1426.96,1413.42,37,27,245,
Eastern,1,3,6,TOR,MIL,2,TOR,TOR,1496.99,1509.16,1413.42,1401.25,33,31,301,
Eastern,1,3,6,TOR,MIL,3,MIL,TOR,1509.16,1526.42,1401.25,1383.99,36,28,181,
Eastern,1,3,6,TOR,MIL,4,MIL,TOR,1526.42,1541.76,1383.99,1368.65,42,22,200,
Eastern,1,4,5,WAS,ATL,1,WAS,WAS,1476.55,1488.88,1395.96,1383.64,38,26,301,
Eastern,1,4,5,WAS,ATL,2,WAS,WAS,1488.88,1500.02,1383.64,1372.5,40,24,229,
Eastern,1,4,5,WAS,ATL,3,ATL,WAS,1500.02,1516.18,1372.5,1356.33,42,22,286,
Eastern,1,4,5,WAS,ATL,4,ATL,WAS,1516.18,1530.59,1356.33,1341.93,41,23,200,
Eastern,2,1,4,BOS,WAS,1,BOS,BOS,1550.17,1565.67,1530.59,1515.09,35,29,183,
Eastern,2,1,4,BOS,WAS,2,BOS,WAS,1515.09,1541.25,1565.67,1539.51,32,32,248,
Eastern,2,1,4,BOS,WAS,3,WAS,BOS,1539.51,1563.02,1541.25,1517.73,32,32,165,
Eastern,2,1,4,BOS,WAS,4,WAS,WAS,1517.73,1536.89,1563.02,1543.87,36,28,1754,
Eastern,2,1,4,BOS,WAS,5,BOS,BOS,1543.87,1560.06,1536.89,1520.69,40,24,273,
Eastern,2,1,4,BOS,WAS,6,WAS,BOS,1560.06,1581.25,1520.69,1499.51,32,32,185,
Eastern,2,3,7,TOR,IND,1,TOR,TOR,1541.76,1555.3,1485.37,1471.83,44,20,260,
Eastern,2,3,7,TOR,IND,2,TOR,TOR,1555.3,1567.48,1471.83,1459.65,47,17,188,
Eastern,2,3,7,TOR,IND,3,IND,TOR,1567.48,1584.75,1459.65,1442.38,40,24,266,
Eastern,2,3,7,TOR,IND,4,IND,TOR,1584.75,1600.09,1442.38,1427.04,37,27,7576,
Eastern,3,1,3,BOS,TOR,1,BOS,BOS,1581.25,1598.89,1600.09,1582.45,45,19,2078,
Eastern,3,1,3,BOS,TOR,2,BOS,TOR,1582.45,1606.78,1598.89,1574.56,33,31,716,
Eastern,3,1,3,BOS,TOR,3,TOR,BOS,1574.56,1599.75,1606.78,1581.59,34,30,294,
Eastern,3,1,3,BOS,TOR,4,TOR,BOS,1599.75,1622.14,1581.59,1559.2,33,31,251,
Eastern,3,1,3,BOS,TOR,5,BOS,TOR,1559.2,1585.99,1622.14,1595.35,34,30,177,
Eastern,3,1,3,BOS,TOR,6,TOR,BOS,1595.35,1618.24,1585.99,1563.1,37,27,245,
Western,1,1,8,GSW,POR,1,GSW,GSW,1618.04,1626.11,1439.09,1431.02,45,19,267,
Western,1,1,8,GSW,POR,2,GSW,GSW,1626.11,1633.6,1431.02,1423.53,48,16,293,
Western,1,1,8,GSW,POR,3,POR,GSW,1633.6,1645.46,1423.53,1411.67,47,17,403,
Western,1,1,8,GSW,POR,4,POR,GSW,1645.46,1656.21,1411.67,1400.92,45,19,250,
Western,1,2,7,SAS,MEM,1,SAS,SAS,1534.73,1543.7,1379.11,1370.14,40,24,247,
Western,1,2,7,SAS,MEM,2,SAS,SAS,1543.7,1551.97,1370.14,1361.87,43,21,303,
Western,1,2,7,SAS,MEM,3,MEM,SAS,1551.97,1564.81,1361.87,1349.02,40,24,393,
Western,1,2,7,SAS,MEM,4,MEM,SAS,1564.81,1576.4,1349.02,1337.44,43,21,313,
Western,1,3,6,HOU,OKC,1,HOU,HOU,1493.51,1507.87,1452.72,1438.36,37,27,185,
Western,1,3,6,HOU,OKC,2,HOU,OKC,1438.36,1465.49,1507.87,1480.74,32,32,194,
