Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,BOS,CHI,1,BOS,BOS,1498.45,1507.57,1404.48,1395.36,22976,9792,13859,
Eastern,1,1,8,BOS,CHI,2,BOS,BOS,1507.57,1516.03,1395.36,1386.9,23632,9136,327,
Eastern,1,1,8,BOS,CHI,3,CHI,BOS,1516.03,1527.67,1386.9,1375.26,20021,12747,276,
Eastern,1,1,8,BOS,CHI,4,CHI,BOS,1527.67,1538.38,1375.26,1364.56,21037,11731,265,
Eastern,1,2,7,CLE,IND,1,CLE,CLE,1434.06,1446.12,1415.04,1402.98,19721,13047,290,
Eastern,1,2,7,CLE,IND,2,CLE,CLE,1446.12,1457.19,1402.98,1391.91,20962,11806,281,
Eastern,1,2,7,CLE,IND,3,IND,CLE,1457.19,1471.53,1391.91,1377.57,16923,15845,363,
Eastern,1,2,7,CLE,IND,4,IND,CLE,1471.53,1484.64,1377.57,1364.46,18310,14458,354,
Eastern,1,3,6,TOR,MIL,1,TOR,TOR,1483.45,1493.99,1426.96,1416.42,21360,11408,284,
Eastern,1,3,6,TOR,MIL,2,TOR,TOR,1493.99,1503.72,1416.42,1406.69,22318,10450,248,
Eastern,1,3,6,TOR,MIL,3,MIL,TOR,1503.72,1516.7,1406.69,1393.71,18361,14407,274,
Eastern,1,3,6,TOR,MIL,4,MIL,TOR,1516.7,1528.6,1393.71,1381.81,19725,13043,318,
Eastern,1,4,5,WAS,ATL,1,WAS,WAS,1476.55,1486.17,1395.96,1386.35,22310,10458,268,
Eastern,1,4,5,WAS,ATL,2,WAS,WAS,1486.17,1495.07,1386.35,1377.44,23284,9484,660,
Eastern,1,4,5,WAS,ATL,3,ATL,WAS,1495.07,1507.19,1377.44,1365.33,19366,13402,870,
Eastern,1,4,5,WAS,ATL,4,ATL,WAS,1507.19,1518.31,1365.33,1354.2,20364,12404,1666,
Eastern,2,1,4,BOS,WAS,1,BOS,BOS,1538.38,1550.39,1518.31,1506.3,19700,13068,350,
Eastern,2,1,4,BOS,WAS,2,BOS,BOS,1550.39,1561.43,1506.3,1495.26,20942,11826,364,
Eastern,2,1,4,BOS,WAS,3,WAS,BOS,1561.43,1575.73,1495.26,1480.96,16956,15812,367,
Eastern,2,1,4,BOS,WAS,4,WAS,BOS,1575.73,1588.81,1480.96,1467.88,18412,14356,296,
Eastern,2,2,3,CLE,TOR,1,CLE,CLE,1484.64,1499.38,1528.6,1513.86,16745,16023,284,
Eastern,2,2,3,CLE,TOR,2,CLE,CLE,1499.38,1512.85,1513.86,1500.39,18324,14444,275,
Eastern,2,2,3,CLE,TOR,3,TOR,TOR,1500.39,1513.77,1512.85,1499.47,18373,14395,340,
Eastern,2,2,3,CLE,TOR,4,TOR,TOR,1513.77,1526.03,1499.47,1487.21,19721,13047,282,
Eastern,2,2,3,CLE,TOR,5,CLE,CLE,1487.21,1501.73,1526.03,1511.51,17080,15688,308,
Eastern,2,2,3,CLE,TOR,6,TOR,TOR,1511.51,1523.95,1501.73,1489.28,19347,13421,356,
Eastern,2,2,3,CLE,TOR,7,CLE,CLE,1489.28,1503.62,1523.95,1509.61,17404,15364,305,
Eastern,3,1,2,BOS,CLE,1,BOS,BOS,1588.81,1598.25,1503.62,1494.18,22580,10188,268,
Eastern,3,1,2,BOS,CLE,2,BOS,BOS,1598.25,1607,1494.18,1485.43,23254,9514,336,
Eastern,3,1,2,BOS,CLE,3,CLE,BOS,1607,1618.95,1485.43,1473.48,19697,13071,290,
Eastern,3,1,2,BOS,CLE,4,CLE,BOS,1618.95,1629.93,1473.48,1462.5,20707,12061,318,
Western,1,1,8,GSW,POR,1,GSW,GSW,1618.04,1624.38,1439.09,1432.76,25857,6911,240,
Western,1,1,8,GSW,POR,2,GSW,GSW,1624.38,1630.35,1432.76,1426.78,26483,6285,292,
Western,1,1,8,GSW,POR,3,POR,GSW,1630.35,1639.12,1426.78,1418.01,23055,9713,264,
Western,1,1,8,GSW,POR,4,POR,GSW,1639.12,1647.28,1418.01,1409.85,23693,9075,312,
Western,1,2,7,SAS,MEM,1,SAS,SAS,1534.73,1541.76,1379.11,1372.07,25317,7451,245,
Western,1,2,7,SAS,MEM,2,SAS,SAS,1541.76,1548.37,1372.07,1365.47,25495,7273,241,
Western,1,2,7,SAS,MEM,3,MEM,SAS,1548.37,1557.89,1365.47,1355.94,22398,10370,267,
Western,1,2,7,SAS,MEM,4,MEM,SAS,1557.89,1566.72,1355.94,1347.11,23010,9758,257,
Western,1,3,6,HOU,OKC,1,HOU,HOU,1493.51,1504.68,1452.72,1441.55,20662,12106,259,
Western,1,3,6,HOU,OKC,2,HOU,HOU,1504.68,1514.96,1441.55,1431.27,21612,11156,256,
Western,1,3,6,HOU,OKC,3,OKC,HOU,1514.96,1528.51,1431.27,1417.72,17647,15121,333,
Western,1,3,6,HOU,OKC,4,OKC,HOU,1528.51,1540.91,1417.72,1405.32,19078,13690,316,
Western,1,4,5,LAC,UTA,1,LAC,LAC,1485.69,1499.18,1500.66,1487.17,18358,14410,330,
Western,1,4,5,LAC,UTA,2,LAC,LAC,1499.18,1511.53,1487.17,1474.82,19337,13431,1495,
Western,1,4,5,LAC,UTA,3,UTA,UTA,1474.82,1489.24,1511.53,1497.11,17084,15684,649,
Western,1,4,5,LAC,UTA,4,UTA,UTA,1489.24,1502.43,1497.11,1483.92,18692,14076,287,
Western,1,4,5,LAC,UTA,5,LAC,LAC,1483.92,1497.56,1502.43,1488.79,18010,14758,402,
Western,1,4,5,LAC,UTA,6,UTA,UTA,1488.79,1502.02,1497.56,1484.33,18346,14422,295,
Western,1,4,5,LAC,UTA,7,LAC,LAC,1484.33,1497.94,1502.02,1488.41,17998,14770,298,
