Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,BOS,CHI,1,BOS,BOS,1498.45,1509.66,1404.48,1393.28,188791,73353,3268,
Eastern,1,1,8,BOS,CHI,2,BOS,BOS,1509.66,1519.85,1393.28,1383.08,196693,65451,3355,
Eastern,1,1,8,BOS,CHI,3,CHI,BOS,1519.85,1536.05,1383.08,1366.88,154959,107185,3189,
Eastern,1,1,8,BOS,CHI,4,CHI,BOS,1536.05,1550.49,1366.88,1352.44,165477,96667,2341,
Eastern,1,2,7,CLE,IND,1,CLE,CLE,1434.06,1449.04,1415.04,1400.06,165053,97091,2078,
Eastern,1,2,7,CLE,IND,2,CLE,CLE,1449.04,1462.45,1400.06,1386.65,175693,86451,1895,
Eastern,1,2,7,CLE,IND,3,IND,CLE,1462.45,1482.11,1386.65,1366.98,131245,130899,2109,
Eastern,1,2,7,CLE,IND,4,IND,CLE,1482.11,1499.53,1366.98,1349.57,147041,115103,2422,
Eastern,1,3,6,TOR,MIL,1,TOR,TOR,1483.45,1496.48,1426.96,1413.93,178342,83802,1899,
Eastern,1,3,6,TOR,MIL,2,TOR,TOR,1496.48,1508.22,1413.93,1402.19,186146,75998,1761,
Eastern,1,3,6,TOR,MIL,3,MIL,TOR,1508.22,1526.15,1402.19,1384.26,144436,117708,2081,
Eastern,1,3,6,TOR,MIL,4,MIL,TOR,1526.15,1542.07,1384.26,1368.34,157533,104611,2071,
Eastern,1,4,5,WAS,ATL,1,WAS,WAS,1476.55,1488.39,1395.96,1384.13,186146,75998,1834,
Eastern,1,4,5,WAS,ATL,2,WAS,WAS,1488.39,1499.12,1384.13,1373.39,194090,68054,1605,
Eastern,1,4,5,WAS,ATL,3,ATL,WAS,1499.12,1515.94,1373.39,1356.57,149692,112452,2129,
Eastern,1,4,5,WAS,ATL,4,ATL,WAS,1515.94,1530.91,1356.57,1341.61,162809,99335,2027,
Eastern,2,1,4,BOS,WAS,1,BOS,BOS,1550.49,1565.45,1530.91,1515.95,165053,97091,2031,
Eastern,2,1,4,BOS,WAS,2,BOS,BOS,1565.45,1578.83,1515.95,1502.57,175693,86451,4653,
Eastern,2,1,4,BOS,WAS,3,WAS,BOS,1578.83,1598.47,1502.57,1482.93,131245,130899,2448,
Eastern,2,1,4,BOS,WAS,4,WAS,BOS,1598.47,1615.86,1482.93,1465.54,147041,115103,1991,
Eastern,2,2,3,CLE,TOR,1,CLE,CLE,1499.53,1517.95,1542.07,1523.65,141453,120691,2120,
Eastern,2,2,3,CLE,TOR,2,CLE,CLE,1517.95,1534.29,1523.65,1507.31,157161,104983,2077,
Eastern,2,2,3,CLE,TOR,3,TOR,TOR,1507.31,1524.85,1534.29,1516.76,149267,112877,2136,
Eastern,2,2,3,CLE,TOR,4,TOR,TOR,1524.85,1540.42,1516.76,1501.18,162467,99677,1889,
Eastern,2,2,3,CLE,TOR,5,CLE,CLE,1501.18,1519.41,1540.42,1522.19,144092,118052,2168,
Eastern,2,2,3,CLE,TOR,6,TOR,TOR,1522.19,1538.06,1519.41,1503.54,159818,102326,2342,
Eastern,2,2,3,CLE,TOR,7,CLE,CLE,1503.54,1521.51,1538.06,1520.1,146639,115505,2040,
Eastern,3,1,2,BOS,CLE,1,BOS,BOS,1615.86,1627.05,1521.51,1510.32,191457,70687,1771,
Eastern,3,1,2,BOS,CLE,2,BOS,BOS,1627.05,1637.23,1510.32,1500.14,196693,65451,1712,
Eastern,3,1,2,BOS,CLE,3,CLE,BOS,1637.23,1653.41,1500.14,1483.96,154959,107185,2236,
Eastern,3,1,2,BOS,CLE,4,CLE,BOS,1653.41,1667.84,1483.96,1469.53,165477,96667,1869,
Western,1,1,8,GSW,POR,1,GSW,GSW,1618.04,1625.75,1439.09,1431.39,212373,49771,1848,
Western,1,1,8,GSW,POR,2,GSW,GSW,1625.75,1632.91,1431.39,1424.22,217496,44648,3410,
Western,1,1,8,GSW,POR,3,POR,GSW,1632.91,1645.33,1424.22,1411.8,178613,83531,4891,
Western,1,1,8,GSW,POR,4,POR,GSW,1645.33,1656.55,1411.8,1400.58,186428,75716,1893,
Western,1,2,7,SAS,MEM,1,SAS,SAS,1534.73,1543.31,1379.11,1370.53,207070,55074,1647,
Western,1,2,7,SAS,MEM,2,SAS,SAS,1543.31,1551.23,1370.53,1362.6,212373,49771,1540,
Western,1,2,7,SAS,MEM,3,MEM,SAS,1551.23,1564.66,1362.6,1349.18,173457,88687,2136,
Western,1,2,7,SAS,MEM,4,MEM,SAS,1564.66,1576.74,1349.18,1337.1,181198,80946,1864,
