Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,IND,ATL,1,IND,IND,1459.74,1468.37,1362.33,1353.7,188773,73371,6744,
Eastern,1,1,8,IND,ATL,2,IND,IND,1468.37,1476.41,1353.7,1345.66,194201,67943,6559,
Eastern,1,1,8,IND,ATL,3,ATL,IND,1476.41,1488.39,1345.66,1333.68,157264,104880,8050,
Eastern,1,1,8,IND,ATL,4,ATL,IND,1488.39,1499.4,1333.68,1322.67,165151,96993,7839,
Eastern,1,2,7,MIA,CHA,1,MIA,MIA,1458.71,1471.08,1457.14,1444.78,154460,107684,9985,
Eastern,1,2,7,MIA,CHA,2,MIA,MIA,1471.08,1482.43,1444.78,1433.43,165082,97062,7736,
Eastern,1,2,7,MIA,CHA,3,CHA,CHA,1433.43,1447.95,1482.43,1467.91,136308,125836,8577,
Eastern,1,2,7,MIA,CHA,4,CHA,CHA,1447.95,1461.23,1467.91,1454.63,146664,115480,8254,
Eastern,1,2,7,MIA,CHA,5,MIA,MIA,1454.63,1467.34,1461.23,1448.52,151850,110294,8261,
Eastern,1,2,7,MIA,CHA,6,CHA,CHA,1448.52,1461.75,1467.34,1454.11,146664,115480,8247,
Eastern,1,2,7,MIA,CHA,7,MIA,MIA,1454.11,1466.87,1461.75,1448.99,151850,110294,8251,
Eastern,1,3,6,TOR,BKN,1,TOR,TOR,1463.32,1474.89,1442.38,1430.81,162467,99677,7961,
Eastern,1,3,6,TOR,BKN,2,TOR,TOR,1474.89,1485.53,1430.81,1420.18,170290,91854,7563,
Eastern,1,3,6,TOR,BKN,3,BKN,BKN,1420.18,1435.41,1485.53,1470.29,131100,131044,8584,
Eastern,1,3,6,TOR,BKN,4,BKN,BKN,1435.41,1449.33,1470.29,1456.38,141502,120642,9142,
Eastern,1,3,6,TOR,BKN,5,TOR,TOR,1456.38,1468.52,1449.33,1437.19,157123,105021,30319,
Eastern,1,3,6,TOR,BKN,6,BKN,BKN,1437.19,1450.95,1468.52,1454.75,144077,118067,8531,
Eastern,1,3,6,TOR,BKN,7,TOR,TOR,1454.75,1467.03,1450.95,1438.68,157123,105021,11661,
Eastern,1,4,5,CHI,WAS,1,CHI,CHI,1484.42,1494.83,1434.72,1424.31,172963,89181,7622,
Eastern,1,4,5,CHI,WAS,2,CHI,CHI,1494.83,1504.45,1424.31,1414.69,178243,83901,7307,
Eastern,1,4,5,CHI,WAS,3,WAS,CHI,1504.45,1518.17,1414.69,1400.97,141516,120628,8480,
Eastern,1,4,5,CHI,WAS,4,WAS,CHI,1518.17,1530.72,1400.97,1388.42,152137,110007,9113,
Eastern,2,1,4,IND,CHI,1,IND,IND,1499.4,1513.17,1530.72,1516.95,144077,118067,10349,
Eastern,2,1,4,IND,CHI,2,IND,IND,1513.17,1525.76,1516.95,1504.36,154460,107684,8111,
Eastern,2,1,4,IND,CHI,3,CHI,CHI,1504.36,1517.7,1525.76,1512.42,146664,115480,8771,
Eastern,2,1,4,IND,CHI,4,CHI,CHI,1517.7,1529.92,1512.42,1500.21,157123,105021,8060,
Eastern,2,1,4,IND,CHI,5,IND,IND,1500.21,1513.9,1529.92,1516.22,144077,118067,8414,
Eastern,2,1,4,IND,CHI,6,CHI,CHI,1516.22,1528.56,1513.9,1501.56,154460,107684,8161,
Eastern,2,1,4,IND,CHI,7,IND,IND,1501.56,1515.14,1528.56,1514.98,144077,118067,8358,
Eastern,2,2,3,MIA,TOR,1,MIA,MIA,1466.87,1479.31,1467.03,1454.59,154460,107684,8133,
Eastern,2,2,3,MIA,TOR,2,MIA,MIA,1479.31,1490.72,1454.59,1443.17,162467,99677,7920,
Eastern,2,2,3,MIA,TOR,3,TOR,TOR,1443.17,1457.64,1490.72,1476.26,136308,125836,8461,
Eastern,2,2,3,MIA,TOR,4,TOR,TOR,1457.64,1470.86,1476.26,1463.04,146664,115480,8407,
Eastern,2,2,3,MIA,TOR,5,MIA,MIA,1463.04,1475.8,1470.86,1458.09,151850,110294,8147,
Eastern,2,2,3,MIA,TOR,6,TOR,TOR,1458.09,1471.28,1475.8,1462.62,149309,112835,8363,
Eastern,2,2,3,MIA,TOR,7,MIA,MIA,1462.62,1475.42,1471.28,1458.48,151850,110294,8156,
Eastern,3,1,2,IND,MIA,1,IND,IND,1515.14,1525.95,1475.42,1464.61,167693,94451,7687,
Eastern,3,1,2,IND,MIA,2,IND,IND,1525.95,1535.92,1464.61,1454.64,175609,86535,7505,
Eastern,3,1,2,IND,MIA,3,MIA,IND,1535.92,1550,1454.64,1440.56,138896,123248,8411,
Eastern,3,1,2,IND,MIA,4,MIA,IND,1550,1562.88,1440.56,1427.68,149429,112715,8340,
Western,1,1,8,SAS,DAL,1,SAS,SAS,1581.9,1590.48,1483.07,1474.49,188773,73371,7025,
Western,1,1,8,SAS,DAL,2,SAS,SAS,1590.48,1598.47,1474.49,1466.5,194201,67943,6742,
Western,1,1,8,SAS,DAL,3,DAL,SAS,1598.47,1610.41,1466.5,1454.56,157264,104880,8107,
Western,1,1,8,SAS,DAL,4,DAL,SAS,1610.41,1621.37,1454.56,1443.6,165151,96993,7870,
Western,1,2,7,OKC,MEM,1,OKC,OKC,1531.21,1543.27,1522.26,1510.2,157123,105021,8035,
Western,1,2,7,OKC,MEM,2,OKC,OKC,1543.27,1554.34,1510.2,1499.12,167693,94451,7791,
Western,1,2,7,OKC,MEM,3,MEM,MEM,1499.12,1513.91,1554.34,1539.55,133717,128427,8419,
Western,1,2,7,OKC,MEM,4,MEM,MEM,1513.91,1527.44,1539.55,1526.03,144077,118067,8435,
Western,1,2,7,OKC,MEM,5,OKC,OKC,1526.03,1538.52,1527.44,1514.94,154460,107684,8135,
Western,1,2,7,OKC,MEM,6,MEM,MEM,1514.94,1528.37,1538.52,1525.09,146664,115480,13284,
Western,1,2,7,OKC,MEM,7,OKC,OKC,1525.09,1537.66,1528.37,1515.8,154460,107684,8088,
Western,1,3,6,LAC,GSW,1,LAC,LAC,1545.9,1556.28,1495.26,1484.88,172963,89181,19325,
Western,1,3,6,LAC,GSW,2,LAC,LAC,1556.28,1565.87,1484.88,1475.3,180835,81309,11651,
Western,1,3,6,LAC,GSW,3,GSW,LAC,1565.87,1579.55,1475.3,1461.62,141516,120628,8476,
Western,1,3,6,LAC,GSW,4,GSW,LAC,1579.55,1592.07,1461.62,1449.1,152137,110007,8735,
Western,1,4,5,HOU,POR,1,HOU,HOU,1508.44,1520.41,1497.38,1485.41,159801,102343,8062,
Western,1,4,5,HOU,POR,2,HOU,HOU,1520.41,1531.41,1485.41,1474.41,167693,94451,7984,
Western,1,4,5,HOU,POR,3,POR,POR,1474.41,1489.28,1531.41,1516.54,133717,128427,8610,
Western,1,4,5,HOU,POR,4,POR,POR,1489.28,1502.87,1516.54,1502.95,144077,118067,9105,
Western,1,4,5,HOU,POR,5,HOU,HOU,1502.95,1515.38,1502.87,1490.44,154460,107684,8217,
Western,1,4,5,HOU,POR,6,POR,POR,1490.44,1503.93,1515.38,1501.89,146664,115480,9080,
Western,1,4,5,HOU,POR,7,HOU,HOU,1501.89,1514.41,1503.93,1491.41,154460,107684,8146,
Western,2,1,4,SAS,HOU,1,SAS,SAS,1621.37,1629.67,1514.41,1506.11,191537,70607,12187,
Western,2,1,4,SAS,HOU,2,SAS,SAS,1629.67,1637.41,1506.11,1498.37,196910,65234,6730,
Western,2,1,4,SAS,HOU,3,HOU,SAS,1637.41,1649.05,1498.37,1486.73,159909,102235,7967,
Western,2,1,4,SAS,HOU,4,HOU,SAS,1649.05,1659.76,1486.73,1476.02,167830,94314,7793,
Western,2,2,3,OKC,LAC,1,OKC,OKC,1537.66,1552.42,1592.07,1577.31,133717,128427,8588,
Western,2,2,3,OKC,LAC,2,OKC,OKC,1552.42,1565.91,1577.31,1563.82,146664,115480,13629,
Western,2,2,3,OKC,LAC,3,LAC,LAC,1563.82,1576.35,1565.91,1553.39,154460,107684,8197,
Western,2,2,3,OKC,LAC,4,LAC,LAC,1576.35,1587.83,1553.39,1541.9,162467,99677,7835,
Western,2,2,3,OKC,LAC,5,OKC,OKC,1541.9,1556.3,1587.83,1573.44,138851,123293,8521,
Western,2,2,3,OKC,LAC,6,LAC,LAC,1573.44,1585.16,1556.3,1544.57,159801,102343,7926,
Western,2,2,3,OKC,LAC,7,OKC,OKC,1544.57,1558.74,1585.16,1571,138851,123293,8495,
Western,3,1,2,SAS,OKC,1,SAS,SAS,1659.76,1668.27,1558.74,1550.23,188773,73371,6893,
Western,3,1,2,SAS,OKC,2,SAS,SAS,1668.27,1676.19,1550.23,1542.31,194201,67943,6829,
Western,3,1,2,SAS,OKC,3,OKC,SAS,1676.19,1688.05,1542.31,1530.45,157264,104880,8172,
Western,3,1,2,SAS,OKC,4,OKC,SAS,1688.05,1698.94,1530.45,1519.56,165151,96993,7782,
Final,4,1,1,SAS,IND,1,SAS,SAS,1698.94,1706.27,1562.88,1555.55,199495,62649,6645,
Final,4,1,1,SAS,IND,2,SAS,SAS,1706.27,1713.15,1555.55,1548.67,204768,57376,6454,
Final,4,1,1,SAS,IND,3,IND,SAS,1713.15,1723.77,1548.67,1538.05,167830,94314,7668,
Final,4,1,1,SAS,IND,4,IND,SAS,1723.77,1733.57,1538.05,1528.25,175749,86395,7545,
