Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,IND,ATL,1,IND,IND,1459.74,1465.73,1362.33,1356.34,186537,75607,8832,
Eastern,1,1,8,IND,ATL,2,IND,IND,1465.73,1471.44,1356.34,1350.63,189121,73023,2140,
Eastern,1,1,8,IND,ATL,3,ATL,IND,1471.44,1479.43,1350.63,1342.64,156797,105347,2564,
Eastern,1,1,8,IND,ATL,4,ATL,IND,1479.43,1486.98,1342.64,1335.09,162149,99995,2178,
Eastern,1,2,7,MIA,CHA,1,MIA,MIA,1458.71,1467.24,1457.14,1448.62,152745,109399,2019,
Eastern,1,2,7,MIA,CHA,2,MIA,MIA,1467.24,1475.29,1448.62,1440.57,157552,104592,2107,
Eastern,1,2,7,MIA,CHA,3,CHA,CHA,1440.57,1450.13,1475.29,1465.73,139358,122786,2099,
Eastern,1,2,7,MIA,CHA,4,CHA,CHA,1450.13,1459.14,1465.73,1456.72,144322,117822,2136,
Eastern,1,2,7,MIA,CHA,5,MIA,MIA,1456.72,1465.36,1459.14,1450.5,149878,112266,2143,
Eastern,1,2,7,MIA,CHA,6,CHA,CHA,1450.5,1459.49,1465.36,1456.37,147040,115104,2076,
Eastern,1,2,7,MIA,CHA,7,MIA,MIA,1456.37,1465.02,1459.49,1450.84,149878,112266,2343,
Eastern,1,3,6,TOR,BKN,1,TOR,TOR,1463.32,1471.31,1442.38,1434.4,160232,101912,4391,
Eastern,1,3,6,TOR,BKN,2,TOR,TOR,1471.31,1478.86,1434.4,1426.85,165477,96667,1898,
Eastern,1,3,6,TOR,BKN,3,BKN,BKN,1426.85,1436.9,1478.86,1468.8,131674,130470,2196,
Eastern,1,3,6,TOR,BKN,4,BKN,BKN,1436.9,1446.38,1468.8,1459.32,139553,122591,2174,
Eastern,1,3,6,TOR,BKN,5,TOR,TOR,1459.32,1467.53,1446.38,1438.18,155323,106821,2235,
Eastern,1,3,6,TOR,BKN,6,BKN,BKN,1438.18,1447.58,1467.53,1458.12,139674,122470,2199,
Eastern,1,3,6,TOR,BKN,7,TOR,TOR,1458.12,1466.4,1447.58,1439.31,155102,107042,6878,
Eastern,1,4,5,CHI,WAS,1,CHI,CHI,1484.42,1491.62,1434.72,1427.52,168438,93706,1995,
Eastern,1,4,5,CHI,WAS,2,CHI,CHI,1491.62,1498.45,1427.52,1420.69,173515,88629,2959,
Eastern,1,4,5,CHI,WAS,3,WAS,CHI,1498.45,1507.66,1420.69,1411.48,138327,123817,9981,
Eastern,1,4,5,CHI,WAS,4,WAS,CHI,1507.66,1516.33,1411.48,1402.81,146336,115808,2176,
Eastern,2,1,4,IND,CHI,1,IND,IND,1486.98,1496.39,1516.33,1506.93,139387,122757,5677,
Eastern,2,1,4,IND,CHI,2,IND,IND,1496.39,1505.26,1506.93,1498.06,147311,114833,2136,
Eastern,2,1,4,IND,CHI,3,CHI,CHI,1498.06,1506.83,1505.26,1496.48,149741,112403,2166,
Eastern,2,1,4,IND,CHI,4,CHI,CHI,1506.83,1515.11,1496.48,1488.2,155205,106939,2020,
Eastern,2,1,4,IND,CHI,5,IND,IND,1488.2,1497.54,1515.11,1505.78,142054,120090,2193,
Eastern,2,1,4,IND,CHI,6,CHI,CHI,1505.78,1514.12,1497.54,1489.2,155228,106916,2133,
Eastern,2,1,4,IND,CHI,7,IND,IND,1489.2,1498.48,1514.12,1504.84,142106,120038,7684,
Eastern,2,2,3,MIA,TOR,1,MIA,MIA,1465.02,1473.63,1466.4,1457.79,149946,112198,2347,
Eastern,2,2,3,MIA,TOR,2,MIA,MIA,1473.63,1481.76,1457.79,1449.66,157699,104445,2130,
Eastern,2,2,3,MIA,TOR,3,TOR,TOR,1449.66,1459.15,1481.76,1472.28,139673,122471,2602,
Eastern,2,2,3,MIA,TOR,4,TOR,TOR,1459.15,1468.09,1472.28,1463.33,147246,114898,2169,
Eastern,2,2,3,MIA,TOR,5,MIA,MIA,1463.33,1472.04,1468.09,1459.38,149995,112149,2167,
Eastern,2,2,3,MIA,TOR,6,TOR,TOR,1459.38,1468.31,1472.04,1463.11,147330,114814,2061,
Eastern,2,2,3,MIA,TOR,7,MIA,MIA,1463.11,1471.83,1468.31,1459.59,149811,112333,2204,
Eastern,3,1,2,IND,MIA,1,IND,IND,1498.48,1506.31,1471.83,1464,160449,101695,2052,
Eastern,3,1,2,IND,MIA,2,IND,IND,1506.31,1513.71,1464,1456.59,165482,96662,2217,
Eastern,3,1,2,IND,MIA,3,MIA,IND,1513.71,1523.51,1456.59,1446.8,133105,129039,3703,
Eastern,3,1,2,IND,MIA,4,MIA,IND,1523.51,1532.74,1446.8,1437.57,138321,123823,7884,
Western,1,1,8,SAS,DAL,1,SAS,SAS,1581.9,1587.86,1483.07,1477.11,186388,75756,1835,
Western,1,1,8,SAS,DAL,2,SAS,SAS,1587.86,1593.53,1477.11,1471.44,189286,72858,1686,
Western,1,1,8,SAS,DAL,3,DAL,SAS,1593.53,1601.49,1471.44,1463.48,156979,105165,2199,
Western,1,1,8,SAS,DAL,4,DAL,SAS,1601.49,1609.01,1463.48,1455.96,161829,100315,2041,
Western,1,2,7,OKC,MEM,1,OKC,OKC,1531.21,1539.53,1522.26,1513.94,155102,107042,5704,
Western,1,2,7,OKC,MEM,2,OKC,OKC,1539.53,1547.38,1513.94,1506.08,160487,101657,2086,
Western,1,2,7,OKC,MEM,3,MEM,MEM,1506.08,1515.83,1547.38,1537.64,136878,125266,2154,
Western,1,2,7,OKC,MEM,4,MEM,MEM,1515.83,1525.02,1537.64,1528.44,144512,117632,2185,
Western,1,2,7,OKC,MEM,5,OKC,OKC,1528.44,1536.92,1525.02,1516.55,152766,109378,1983,
