Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,IND,ATL,1,IND,IND,1459.74,1469.09,1362.33,1352.98,333,179,197,
Eastern,1,1,8,IND,ATL,2,IND,IND,1469.09,1477.77,1352.98,1344.3,358,154,44,
Eastern,1,1,8,IND,ATL,3,ATL,IND,1477.77,1488.83,1344.3,1333.24,340,172,44,
Eastern,1,1,8,IND,ATL,4,ATL,IND,1488.83,1499.02,1333.24,1323.05,351,161,44,
Eastern,1,2,7,MIA,CHA,1,MIA,MIA,1458.71,1471.93,1457.14,1443.93,269,243,46,
Eastern,1,2,7,MIA,CHA,2,MIA,MIA,1471.93,1484.03,1443.93,1431.83,292,220,45,
Eastern,1,2,7,MIA,CHA,3,CHA,MIA,1484.03,1498.5,1431.83,1417.36,280,232,45,
Eastern,1,2,7,MIA,CHA,4,CHA,MIA,1498.5,1511.74,1417.36,1404.12,301,211,44,
Eastern,1,3,6,TOR,BKN,1,TOR,TOR,1463.32,1475.72,1442.38,1429.99,288,224,47,
Eastern,1,3,6,TOR,BKN,2,TOR,TOR,1475.72,1487.09,1429.99,1418.61,305,207,44,
Eastern,1,3,6,TOR,BKN,3,BKN,TOR,1487.09,1500.86,1418.61,1404.84,295,217,45,
Eastern,1,3,6,TOR,BKN,4,BKN,TOR,1500.86,1513.46,1404.84,1392.24,315,197,44,
Eastern,1,4,5,CHI,WAS,1,CHI,CHI,1484.42,1495.63,1434.72,1423.51,305,207,46,
Eastern,1,4,5,CHI,WAS,2,CHI,CHI,1495.63,1505.95,1423.51,1413.19,313,199,44,
Eastern,1,4,5,CHI,WAS,3,WAS,CHI,1505.95,1518.69,1413.19,1400.45,315,197,44,
Eastern,1,4,5,CHI,WAS,4,WAS,CHI,1518.69,1530.37,1400.45,1388.77,333,179,45,
Eastern,2,1,4,IND,CHI,1,IND,CHI,1530.37,1545.74,1499.02,1483.64,267,245,44,
Eastern,2,1,4,IND,CHI,2,IND,CHI,1545.74,1559.79,1483.64,1469.6,288,224,44,
Eastern,2,1,4,IND,CHI,3,CHI,CHI,1559.79,1569.42,1469.6,1459.97,323,189,44,
Eastern,2,1,4,IND,CHI,4,CHI,CHI,1569.42,1578.33,1459.97,1451.05,346,166,45,
Eastern,2,2,3,MIA,TOR,1,MIA,MIA,1511.74,1525.09,1513.46,1500.11,269,243,45,
Eastern,2,2,3,MIA,TOR,2,MIA,MIA,1525.09,1537.32,1500.11,1487.88,292,220,44,
Eastern,2,2,3,MIA,TOR,3,TOR,MIA,1537.32,1551.91,1487.88,1473.29,280,232,44,
Eastern,2,2,3,MIA,TOR,4,TOR,MIA,1551.91,1565.25,1473.29,1459.95,301,211,46,
Eastern,3,2,4,MIA,CHI,1,MIA,MIA,1565.25,1579.09,1578.33,1564.49,257,255,44,
Eastern,3,2,4,MIA,CHI,2,MIA,MIA,1579.09,1591.75,1564.49,1551.83,281,231,45,
Eastern,3,2,4,MIA,CHI,3,CHI,MIA,1591.75,1606.75,1551.83,1536.83,272,240,44,
Eastern,3,2,4,MIA,CHI,4,CHI,MIA,1606.75,1620.47,1536.83,1523.12,295,217,44,
Western,1,1,8,SAS,DAL,1,SAS,SAS,1581.9,1591.2,1483.07,1473.77,333,179,45,
Western,1,1,8,SAS,DAL,2,SAS,SAS,1591.2,1599.83,1473.77,1465.13,358,154,43,
Western,1,1,8,SAS,DAL,3,DAL,SAS,1599.83,1610.84,1465.13,1454.12,340,172,44,
